VOL_MEAN,PET_MEAN,PET_KLASSE,LEITBAHN,BEWERTUNG,SHAPE.AREA,SHAPE.LEN
1636.06,29.58,geringe Qualität,0,hoch,425.60185994,104.121874370116
1409.28,36.2,sehr geringe Qualität,0,hoch,448.54629762,123.594255198509
1596,35.96,sehr geringe Qualität,0,hoch,145.2191203,54.1645613775575
1257.49,35.95,sehr geringe Qualität,0,hoch,1366.57853942,272.568845976486
1684.46,33.33,geringe Qualität,1,sehr hoch,10642.89463896,489.811596642322
0,32.19,geringe Qualität,0,hoch,25.16001958,24.0822610219518
1044.8,34.16,geringe Qualität,0,hoch,557.89339852,104.085580303486
1400.03,30.96,geringe Qualität,0,hoch,6890.8220473,707.342399471075
1216.07,30.29,geringe Qualität,0,hoch,2738.92579916,230.291881000407
1209.88,39.24,sehr geringe Qualität,0,hoch,127.1935047,82.634328836052
533.4,32.12,geringe Qualität,0,sehr hoch,21582.18133386,632.414329480121
1056.83,37.81,sehr geringe Qualität,0,gering,1304.73885548,207.197238561613
1013.42,33.22,geringe Qualität,0,gering,1853.94568372,299.525033688148
1105.72,36.11,sehr geringe Qualität,0,hoch,636.02743378,196.705005080478
1210.47,40.07,sehr geringe Qualität,0,hoch,186.2847811,124.350309764373
1195.75,32.85,geringe Qualität,1,sehr hoch,8046.32314152,2509.37685837614
1289.52,32.34,geringe Qualität,1,sehr hoch,4961.07872152,1645.23995132176
1335.33,34.77,geringe Qualität,1,sehr hoch,16901.47645416,1952.03866009653
522.48,30.76,geringe Qualität,0,sehr hoch,8559.1585177,426.683812617635
1594.57,28.74,mässige Qualität,1,sehr hoch,176.1825546,79.3816253552458
1613.2,37.02,sehr geringe Qualität,0,hoch,100.61649124,40.0053131589265
1871.25,36.48,sehr geringe Qualität,0,hoch,159.02168632,50.4631588583263
1576.47,29.22,geringe Qualität,0,hoch,1134.26622222,154.395211560173
1227.59,34.61,geringe Qualität,0,hoch,892.41537134,120.316969329494
1246.03,34.42,geringe Qualität,0,gering,798.05265988,114.617261418796
1509.53,34.57,geringe Qualität,1,sehr hoch,1747.9944026,180.340887098153
2035.25,27.75,mässige Qualität,1,sehr hoch,38.06885914,188.593265779438
1775.15,31.52,geringe Qualität,1,sehr hoch,4135.47626,388.415428292727
2321.33,23.02,mässige Qualität,1,sehr hoch,82.51929234,62.6959427237692
2626.58,20.61,hohe Qualität,1,sehr hoch,7509.65980126,932.02146671023
1234.9,33.05,geringe Qualität,1,sehr hoch,14626.88150076,709.629529829737
1285.16,31,geringe Qualität,0,hoch,1167.08839382,185.590181772854
0,33,geringe Qualität,0,gering,9.8976015,12.5856140703224
1224.28,18.71,hohe Qualität,0,hoch,12922.53420912,780.529924407162
1074.83,29.16,geringe Qualität,0,gering,316.02827326,101.53639285172
1587.35,24.84,mässige Qualität,0,hoch,219.36556052,561.17444382337
1123.1,32.68,geringe Qualität,0,gering,1167.90055414,193.701156324152
1113.19,21.43,hohe Qualität,0,gering,96.17952422,140.713010594223
980.28,29.65,geringe Qualität,0,gering,3070.23133218,347.624049408027
851.72,36.55,sehr geringe Qualität,0,gering,4110.69478902,314.289047750735
915.52,29.5,geringe Qualität,0,gering,610.02283886,327.474233976078
866.75,30.97,geringe Qualität,0,gering,30102.8016446,710.430280488505
468.84,18.71,hohe Qualität,0,mittel,47524.00421556,1026.40634954744
356.69,18.73,hohe Qualität,0,mittel,29750.85198592,874.103761893298
272.31,18.72,hohe Qualität,0,mittel,7136.67849756,415.926018452329
271.75,19.03,hohe Qualität,0,mittel,17257.20855404,549.692929520976
466.14,18.51,hohe Qualität,0,mittel,82943.19905914,1270.10924267554
604.54,23.77,mässige Qualität,0,gering,385.82515616,397.893256482676
633.17,30.31,geringe Qualität,0,gering,6360.84908808,466.998807705162
460.98,22.92,hohe Qualität,0,mittel,1356.323657,372.437450476482
244.01,18.7,hohe Qualität,0,mittel,25207.70134012,797.240331202375
402.43,18.77,hohe Qualität,0,mittel,23816.24277928,738.476550226372
904.25,30.18,geringe Qualität,0,gering,34.99514212,156.717546721754
932.6,30.27,geringe Qualität,0,gering,113.2416556,54.9520821467964
869.55,29.1,geringe Qualität,0,gering,7767.32362234,588.806001963734
843.82,19.02,hohe Qualität,0,mittel,79258.59781846,1699.59792641126
832.25,32.83,geringe Qualität,0,gering,39.6028525,36.6477430944187
1899.35,20.53,hohe Qualität,0,hoch,4563.20815468,455.644026892245
1683.26,30.71,geringe Qualität,0,gering,2283.97232318,328.081255302178
1201.86,20.18,hohe Qualität,0,mittel,13001.04798198,477.112835899215
1311.89,30.01,geringe Qualität,0,gering,32090.88526952,885.974554517804
1551.1,35.13,sehr geringe Qualität,1,sehr hoch,13056.24194196,567.048167265926
1743.5,32.48,geringe Qualität,0,hoch,14.34466788,17.830650982718
2638.82,28.09,mässige Qualität,0,hoch,366.07861964,101.297206688733
2122.09,33.66,geringe Qualität,0,hoch,3297.41332364,436.795169299037
1970.19,34.26,geringe Qualität,0,hoch,21997.85862954,918.043751205284
1387.08,38.85,sehr geringe Qualität,0,hoch,113.3269553,53.6641555396041
1228.98,34.63,geringe Qualität,1,sehr hoch,1335.13543158,257.465315853985
1391.17,36.82,sehr geringe Qualität,1,sehr hoch,76.2695928,65.0643501528661
1479.74,32.76,geringe Qualität,0,hoch,2219.7075644,331.654251226627
1429.22,32.29,geringe Qualität,0,hoch,2533.0653593,542.584537108615
0,38.36,sehr geringe Qualität,0,hoch,6.0099774,9.81999791366477
1398.75,38.02,sehr geringe Qualität,0,sehr hoch,8.1921358,12.3300342670451
1280.61,34.69,geringe Qualität,0,hoch,1138.22723348,176.949129245876
1466.77,32.9,geringe Qualität,0,hoch,4674.88585132,398.63682027379
1211.39,32.71,geringe Qualität,0,hoch,1030.2012728,240.474492383904
1174.58,29.99,geringe Qualität,0,sehr hoch,916.17985844,163.839549809903
1373.88,31.13,geringe Qualität,0,hoch,22651.07157532,627.380477893555
1230.37,26.49,mässige Qualität,1,sehr hoch,683.93544534,129.505879900115
1385.91,32.86,geringe Qualität,0,sehr hoch,1260.6860041,148.049369099208
1037.18,34.66,geringe Qualität,0,gering,538.6682486,159.815252465577
761.15,36.55,sehr geringe Qualität,0,gering,5365.40187572,389.450618911004
2582.5,28.07,mässige Qualität,1,sehr hoch,48.95706002,146.968780988235
0,33.94,geringe Qualität,0,gering,9.43919536,64.7678935198958
500.02,34.39,geringe Qualität,0,gering,2294.0586402,289.763719300476
488.86,29.83,geringe Qualität,0,gering,20271.15099228,657.023141067664
527.63,31.7,geringe Qualität,0,gering,43.4855888,26.4296069381285
494.63,33.91,geringe Qualität,0,gering,5072.8752326,310.550473880842
581.98,29.34,geringe Qualität,0,gering,9903.4605026,613.979956290547
360.63,19.07,hohe Qualität,0,mittel,85950.8755393,1324.79244673018
883.04,19.54,hohe Qualität,0,mittel,41499.13717296,2159.58704610844
904.96,19.59,hohe Qualität,0,mittel,60124.67120018,3042.84357047659
475.34,19.09,hohe Qualität,0,mittel,91555.81958212,2656.36286761465
1213.07,30.18,geringe Qualität,0,hoch,1256.28744316,440.048808486123
806.56,29.31,geringe Qualität,0,gering,250.94327494,125.922138350908
806,35.59,sehr geringe Qualität,0,gering,183.94511374,69.874393525015
985,33.01,geringe Qualität,0,gering,32.07306996,21.9494329956276
0,33.66,geringe Qualität,0,gering,25.1217877,33.0942543459479
1131.79,29.01,geringe Qualität,0,gering,642.61193672,242.380819334074
760.03,32.81,geringe Qualität,0,gering,1142.42251108,136.650828589845
1039.17,31.69,geringe Qualität,0,gering,63.649915,56.3590860331384
682.5,33.5,geringe Qualität,0,gering,24348.41661886,692.73057413179
482.24,26.5,mässige Qualität,0,gering,404.48118032,80.537695385404
354.51,23.79,mässige Qualität,0,gering,1381.3186034,229.273685742031
473.1,27.81,mässige Qualität,0,gering,850.4826708,120.689819733743
529.96,29.55,geringe Qualität,0,gering,876.653011,138.63842718716
448.44,29.3,geringe Qualität,0,gering,433.60695776,101.255714428306
407.51,26.6,mässige Qualität,0,gering,1634.86704388,228.851091075672
490.75,26.66,mässige Qualität,0,gering,65.68815,39.807613111887
432.6,26.04,mässige Qualität,0,gering,675.58011586,133.441317803116
441.28,19.86,hohe Qualität,0,mittel,5502.92447024,559.231945168945
0,28.6,mässige Qualität,0,gering,75.3623292,164.776212777048
1070.82,19.22,hohe Qualität,0,mittel,5575.89184076,439.884777485256
1094.38,22.04,hohe Qualität,0,mittel,1047.68326896,357.509979951085
1436.25,39.84,sehr geringe Qualität,0,hoch,64.38888396,37.2984600754686
1398.96,33.3,geringe Qualität,0,hoch,576.854017,102.673150187823
1456.07,37.23,sehr geringe Qualität,0,hoch,401.37011754,124.449489490314
1609.25,25.66,mässige Qualität,0,hoch,19.7285315,41.9061690211862
1505.11,31.05,geringe Qualität,0,hoch,7433.68968978,352.281788232883
1606.07,30.97,geringe Qualität,0,sehr hoch,3210.41829268,379.24988812331
801,26.44,mässige Qualität,0,gering,7840.19501386,408.831967672626
575.99,31.33,geringe Qualität,0,gering,24749.62911742,777.10463390552
285.61,18.92,hohe Qualität,0,mittel,29012.62278804,912.427765051571
455.33,29.66,geringe Qualität,0,gering,320.28173326,83.735008000514
531.22,20.25,hohe Qualität,0,mittel,19939.9179699,887.148113419666
787.73,19.43,hohe Qualität,0,mittel,60764.97277016,1152.7386950974
1225.14,18.83,hohe Qualität,0,mittel,6868.7373151,330.237586083432
252.06,20.44,hohe Qualität,0,mittel,50698.02143344,995.952643018705
840.97,19.26,hohe Qualität,0,mittel,650.80875906,122.097598039283
1050.25,19.65,hohe Qualität,0,mittel,22601.0480444,752.308953191172
1000.5,19.65,hohe Qualität,0,mittel,73.94575876,34.4545749338627
1172.4,19.19,hohe Qualität,0,mittel,11761.52090178,535.646652454655
1502.97,19.39,hohe Qualität,0,mittel,7344.38275854,673.723633228624
1134.51,31.93,geringe Qualität,0,sehr hoch,14582.48798492,523.40686173496
961.99,20.97,hohe Qualität,0,mittel,4565.51923486,586.159614309301
925.21,19.76,hohe Qualität,0,mittel,8964.34168942,463.095172644885
928.64,31.41,geringe Qualität,0,mittel,265.67459092,68.3853126912923
1205.25,24.39,mässige Qualität,0,gering,25111.6944075,1175.43832602124
1090.68,18.99,hohe Qualität,0,mittel,1403.781834,1162.57733385379
843.39,35.87,sehr geringe Qualität,0,gering,1202.0315155,215.523675969514
1208.11,18.57,hohe Qualität,0,mittel,2374.22105456,277.24145562613
1366.05,19.74,hohe Qualität,0,mittel,39305.16430216,860.482350239804
1822.46,19.61,hohe Qualität,0,hoch,4520.72605628,268.082667501814
1751.6,29.46,geringe Qualität,0,hoch,55.6157553,78.1863572631497
1464.38,27.64,mässige Qualität,0,hoch,37956.81981424,1178.15851349488
1734.63,20.54,hohe Qualität,0,hoch,2718.16419346,267.354954213573
1702.5,26.98,mässige Qualität,0,hoch,16938.43289,913.072199845659
1556.35,29.17,geringe Qualität,0,hoch,134.41415168,47.9620002038166
1683.38,19.34,hohe Qualität,0,hoch,20894.9173113,702.972634407799
1668.64,28.72,mässige Qualität,0,hoch,909.81403468,120.180579505235
1325.75,30.46,geringe Qualität,0,hoch,26.38542704,68.8502054634776
1337.47,30.05,geringe Qualität,0,hoch,1743.40449888,328.659160619323
947.25,36.77,sehr geringe Qualität,0,hoch,30.12415806,98.1957644884461
1489,24.73,mässige Qualität,0,gering,3222.90018868,343.070716106839
1311.86,31.48,geringe Qualität,0,hoch,6871.09927162,388.38574675529
977.37,36.31,sehr geringe Qualität,0,gering,1939.81323776,208.959196828176
1277.56,28.44,mässige Qualität,0,hoch,1583.96189554,213.840588631676
1091,35.01,sehr geringe Qualität,0,hoch,120.40496818,41.0516272034185
1703.17,31.25,geringe Qualität,0,hoch,421.77898366,215.719121438195
0,30.56,geringe Qualität,0,hoch,9.41256574,23.0294725342897
1032.37,34.92,geringe Qualität,0,sehr hoch,1254.11096864,172.295718234459
2085.39,33.64,geringe Qualität,0,sehr hoch,2148.64867256,196.157015779022
1798.92,34.06,geringe Qualität,0,sehr hoch,3086.7497641,254.45939305803
1374.25,36.66,sehr geringe Qualität,0,sehr hoch,43.45769762,33.2551371407327
1635.75,31.72,geringe Qualität,0,sehr hoch,100.90101854,35.6513354426367
1559.14,35.35,sehr geringe Qualität,0,sehr hoch,335.91527994,132.584022521606
1285.41,31.8,geringe Qualität,1,sehr hoch,1253.5883286,172.329024761605
1021.31,37.64,sehr geringe Qualität,0,sehr hoch,387.49918374,79.7602794613694
1300,35.67,sehr geringe Qualität,1,sehr hoch,79.69384534,36.118965703422
1240.17,29.34,geringe Qualität,0,sehr hoch,9616.45278518,394.883698421802
994.14,27.75,mässige Qualität,0,sehr hoch,703.0131237,125.88340750274
783.17,32.95,geringe Qualität,0,hoch,4534.4613659,599.423452343879
1409.7,21.09,hohe Qualität,0,hoch,50959.41673366,1099.2577860065
1453.74,20.99,hohe Qualität,0,mittel,3532.81040254,409.57661201212
1337.63,31.14,geringe Qualität,0,hoch,29788.95497662,1004.81330853057
570.72,37.17,sehr geringe Qualität,0,gering,337.48797718,92.4990327386921
818.42,30.37,geringe Qualität,0,gering,17176.53508204,1545.33320955465
1028.71,36.01,sehr geringe Qualität,0,gering,23917.16837242,1453.74919168099
1080.92,26.37,mässige Qualität,0,gering,135.86247668,309.188145849054
398.19,20.7,hohe Qualität,0,mittel,6281.83342646,354.665986937601
344.06,29.92,geringe Qualität,0,gering,11771.00084588,549.091011392255
854.66,17.77,hohe Qualität,0,mittel,29499.25551246,811.976725311514
447.91,18.04,hohe Qualität,0,gering,24673.79473706,911.888458951544
693.95,17.59,hohe Qualität,0,mittel,239.2599445,76.3346108423863
846.36,18.41,hohe Qualität,0,mittel,249.57221862,168.096230166359
780.25,18.61,hohe Qualität,0,mittel,31.9997692,25.7946925724628
894.95,18.22,hohe Qualität,0,mittel,44416.43799102,1190.1511049262
2205.37,25.63,mässige Qualität,0,hoch,1128.43852958,235.168802688017
2191.3,29.29,geringe Qualität,0,hoch,390.34849262,303.437964547456
2259.39,23.1,mässige Qualität,0,hoch,712.14199132,179.945307504185
2543.54,27.19,mässige Qualität,0,hoch,6966.72791202,465.751212797588
2345.54,28.68,mässige Qualität,0,hoch,127.15007892,143.678326408238
1801,27.84,mässige Qualität,0,hoch,4327.02570056,274.735084974515
1851.42,32.96,geringe Qualität,0,hoch,179.09539854,293.132141228259
2502.34,29.19,geringe Qualität,0,hoch,8185.27649692,465.198448989055
1749.06,22.97,hohe Qualität,0,hoch,539.27090124,295.638649572029
1726.22,27.85,mässige Qualität,0,hoch,2444.38542712,228.62992269406
1899.24,22.06,hohe Qualität,0,hoch,801.25244924,224.567243992458
2349.29,23.95,mässige Qualität,0,hoch,3556.65674984,385.530187981733
2416.21,24,mässige Qualität,0,hoch,548.4872723,150.882923357491
2346,39.27,sehr geringe Qualität,0,hoch,19.799933,27.30041693664
1923.95,30,geringe Qualität,0,hoch,447.40912468,111.102183186788
1620.54,28.96,mässige Qualität,0,sehr hoch,5960.87865882,343.520953952008
1005.11,30.62,geringe Qualität,0,hoch,2261.3163574,402.212638155461
1925.63,28.28,mässige Qualität,0,sehr hoch,2069.00497742,231.038873810957
1872.33,23.98,mässige Qualität,0,sehr hoch,2952.38282852,402.439181395274
1882,28.2,mässige Qualität,0,sehr hoch,25.4523744,20.3252435630539
1881.69,32.73,geringe Qualität,1,sehr hoch,4729.72205536,568.566665507849
1707.78,31.75,geringe Qualität,0,sehr hoch,1440.12764082,265.32475400167
2100.2,36.06,sehr geringe Qualität,1,sehr hoch,603.70094798,147.417666880595
0,37.95,sehr geringe Qualität,0,sehr hoch,2.04928404,8.71371818209163
2062.75,37.95,sehr geringe Qualität,0,sehr hoch,25.31904536,39.8072647564178
2180.16,24.81,mässige Qualität,0,sehr hoch,377.7778758,127.335400607386
1121,40.51,sehr geringe Qualität,0,sehr hoch,85.11644816,50.6092463968438
1096.68,38.49,sehr geringe Qualität,0,hoch,238.29316674,79.357659175023
1190,36.64,sehr geringe Qualität,0,sehr hoch,5728.82147912,511.168744350035
1337.04,27.43,mässige Qualität,1,sehr hoch,749.1315369,127.455846116164
1534.8,29.87,geringe Qualität,1,sehr hoch,6063.46233612,369.381573662948
1319.5,36.01,sehr geringe Qualität,0,sehr hoch,53.6254716,30.2945189591523
1350.42,36.04,sehr geringe Qualität,0,sehr hoch,166.35408194,69.6579969127977
1493.63,33.68,geringe Qualität,0,sehr hoch,3253.91759736,629.109512168386
1404.04,35.47,sehr geringe Qualität,0,sehr hoch,1422.29576222,406.56718557082
1131.45,33.13,geringe Qualität,0,sehr hoch,2365.83316974,689.079794508082
788.75,30.68,geringe Qualität,0,sehr hoch,604.70452422,132.345932672574
1053,29.13,geringe Qualität,0,sehr hoch,39.26907068,117.762955455043
803.07,33.24,geringe Qualität,0,gering,728.69610608,120.20719317111
1292.55,29.71,geringe Qualität,0,hoch,5234.34609642,321.249509886904
871.02,37.1,sehr geringe Qualität,0,hoch,360.72431048,78.3289080491839
0,38.91,sehr geringe Qualität,0,hoch,25.1357438,46.5321027822324
1004.16,35.55,sehr geringe Qualität,0,hoch,6061.0944825,468.064171340274
838.5,29.44,geringe Qualität,0,sehr hoch,53.17190052,61.7870587080801
665.63,37.69,sehr geringe Qualität,0,hoch,31100.62590732,1290.11630746918
981.3,32.52,geringe Qualität,0,sehr hoch,4470.48219884,558.173739205957
941.75,36.07,sehr geringe Qualität,0,sehr hoch,57.77099838,42.763034164656
867.62,37.5,sehr geringe Qualität,0,hoch,51.08122694,30.423647181082
963.19,28.71,mässige Qualität,0,sehr hoch,488.1682625,434.312338631681
1027.55,27.48,mässige Qualität,0,sehr hoch,2073.5129967,453.656594093994
596.02,25.78,mässige Qualität,0,gering,747.71070144,262.06858940148
572.06,30.23,geringe Qualität,0,gering,2639.4477469,259.986236854185
542.55,32.4,geringe Qualität,0,gering,1275.15234012,207.800279069676
718.42,31.06,geringe Qualität,0,gering,1939.68204338,191.106384871192
392.09,33.79,geringe Qualität,0,gering,7872.58769944,403.581128932058
788.73,35.9,sehr geringe Qualität,0,hoch,2011.50742084,182.159999985737
284.13,30.73,geringe Qualität,0,gering,11807.61610254,543.973266784982
704.76,37.69,sehr geringe Qualität,0,hoch,1039.48504062,139.647437565413
303.77,20.59,hohe Qualität,0,hoch,62780.01022418,1721.35750227772
744.25,34.94,geringe Qualität,0,hoch,140.07696276,284.142896266227
449.78,20.55,hohe Qualität,0,mittel,216.7322118,68.6173701819164
270.25,32.87,geringe Qualität,0,gering,179.77692194,70.8357979187491
0,31.25,geringe Qualität,0,gering,18.72237748,21.5380397748625
235.01,34.17,geringe Qualität,0,gering,23279.01005462,686.070621390215
846.58,24.44,mässige Qualität,0,mittel,3008.90841304,263.6339043025
155.75,18.62,hohe Qualität,0,mittel,26041.61136182,823.383392172775
256.1,26.93,mässige Qualität,0,gering,288.62867796,66.4957670670812
295.77,17.71,hohe Qualität,0,mittel,2011.53249666,214.839041657684
417.17,24.24,mässige Qualität,0,gering,278.28713116,95.3300599230827
356.51,17.45,hohe Qualität,0,mittel,1851.73200354,195.485980156203
1823.13,22.74,hohe Qualität,0,hoch,47.83073168,115.636155124317
1549.89,22.95,hohe Qualität,0,hoch,2719.69418788,560.170826457498
1755.87,26.16,mässige Qualität,0,hoch,6069.65567772,598.038540495507
832.7,31.4,geringe Qualität,0,gering,1672.47184026,175.191646334801
1348.5,29.02,geringe Qualität,0,hoch,61.15564914,37.4281074984554
1477.69,27.58,mässige Qualität,0,hoch,5977.78812152,450.49047110626
1037.91,31.35,geringe Qualität,0,hoch,3731.27263622,455.027016650435
2076.5,20.15,hohe Qualität,0,hoch,51.31423658,138.011871881234
2366.25,29.62,geringe Qualität,0,hoch,57.17543552,28.3154353836624
1215,32.24,geringe Qualität,0,hoch,73.6573767,39.8165143837578
