PET_KLASSE,NACHTBELAS,PET_MITTEL,T2M_MITTEL,SHAPE.AREA,SHAPE.LEN
schwache Belastung,schwach,24.84,17.69,859.6075596,419.262382031099
schwache Belastung,nicht vorhanden,24.43,17.15,27.1207731,28.7790184573393
sehr starke Belastung,maessig,39.55,18.28,193.2344508,105.8034413765
starke Belastung,maessig,35.31,18,1950.9077102,281.229133553392
starke Belastung,maessig,36.84,18.52,2210.36299018,257.180302688447
maessige Belastung,schwach,30.79,17.91,351.57982792,194.372434098768
extreme Belastung,hoch,41.62,19.07,150.14091112,50.469272690605
maessige Belastung,schwach,30.36,17.95,314.02270072,169.197806873019
maessige Belastung,maessig,34.84,18.76,854.13507948,149.340234682483
sehr starke Belastung,maessig,39.46,18.59,54.48615726,61.3177181190205
starke Belastung,maessig,35.88,18.6,3092.46185998,1612.65405585341
starke Belastung,maessig,36.37,18.84,3644.10085646,648.855025328883
sehr starke Belastung,maessig,37.58,18.84,31.76662718,25.7155315708492
schwache Belastung,maessig,24.87,18.43,252.47612424,170.628013210987
maessige Belastung,maessig,33.2,18.96,96.13238208,376.935464161592
extreme Belastung,hoch,41.18,19.13,36.8396064,99.3386171808059
maessige Belastung,maessig,34.34,18.88,130.6226477,74.0570787156776
extreme Belastung,hoch,41.07,19.31,152.49949314,51.9294103518191
sehr starke Belastung,hoch,37.53,19.05,28.2516695,21.2816589601436
maessige Belastung,hoch,34.97,19.2,1103.6707539,286.012619662422
maessige Belastung,hoch,34.82,19.19,90.6433022,106.044334601335
sehr starke Belastung,hoch,37.83,19.1,48.4070515,39.2074688929855
sehr starke Belastung,hoch,40.6,19.17,72.21568168,176.473454114686
sehr starke Belastung,hoch,40.4,19.17,108.6208504,226.987597278383
maessige Belastung,hoch,34.89,19.16,1805.84877082,262.715822943168
starke Belastung,hoch,35.85,19.16,740.37632726,151.002895301687
sehr starke Belastung,maessig,37.05,18.83,1309.974323,290.424290428255
starke Belastung,maessig,36.68,18.95,418.91197362,208.760330781799
starke Belastung,hoch,35.47,19.14,2623.81408638,410.9283443176
sehr starke Belastung,hoch,37.37,19.32,1835.7134198,347.741013870738
sehr starke Belastung,hoch,37.57,19.33,549.55804202,396.913239031565
starke Belastung,hoch,35.09,19.19,3633.45661218,458.32174950408
maessige Belastung,hoch,34.96,19.13,2816.79712332,472.58181886888
sehr starke Belastung,hoch,38.08,19.19,386.92944166,183.882329074055
sehr starke Belastung,hoch,38.87,19.15,918.9105326,194.686964050514
maessige Belastung,hoch,34.38,19.04,5330.50036376,447.343707285329
starke Belastung,hoch,35.5,19.08,897.39740704,188.700758265176
starke Belastung,hoch,36.55,19.33,111.08134148,99.4767929669997
starke Belastung,hoch,36.49,19.23,4078.83615042,1129.94683882533
maessige Belastung,hoch,34.73,19.27,2148.22348692,391.461671640803
sehr starke Belastung,hoch,37.39,19.24,347.51900424,162.683841015435
sehr starke Belastung,maessig,40.97,18.98,2244.1705477,218.024591620211
maessige Belastung,maessig,30.42,18.95,53.8386629,403.883824933553
sehr starke Belastung,hoch,37.83,19.04,2146.51381584,1394.30992495056
starke Belastung,maessig,35.93,18.32,30.9610737,26.2470381354084
sehr starke Belastung,hoch,40.24,19.2,161.55719764,100.66085781719
maessige Belastung,hoch,34.45,19.11,273.895141,113.327480227305
sehr starke Belastung,maessig,37.29,18.63,936.31507778,203.888288452068
starke Belastung,hoch,36.49,19.26,372.596686,187.652183806828
maessige Belastung,maessig,31.93,18.92,426.61789442,90.793464856354
starke Belastung,hoch,35.17,19.08,168.60019578,57.5074010462663
starke Belastung,hoch,35.15,19,2419.9536,396.781740886637
sehr starke Belastung,hoch,37.87,19.39,354.2730334,147.260954868924
starke Belastung,hoch,35.18,19.32,2681.31729066,400.804311104104
sehr starke Belastung,hoch,40.85,19.64,58.96325298,31.2675635680814
sehr starke Belastung,hoch,37.95,19.03,2363.92807888,414.359208926738
maessige Belastung,hoch,34.82,19.04,30.7157418,23.3973034551894
maessige Belastung,hoch,34.24,19.09,1091.4710877,213.253145705873
starke Belastung,hoch,36.85,19.11,479.65056096,426.345362866328
sehr starke Belastung,hoch,37.26,19.89,310.67542444,93.8821673332975
maessige Belastung,hoch,34.3,19.16,505.6459118,288.568567364188
starke Belastung,sehr hoch,36.25,20.58,423.8227023,103.917293009249
maessige Belastung,hoch,34.02,19.14,56.4886669,52.1146727307247
starke Belastung,sehr hoch,36.94,20.19,4270.31780474,425.697351038589
sehr starke Belastung,hoch,37.83,19.83,927.5270335,222.125643631362
sehr starke Belastung,hoch,40.81,19.24,134.8748907,80.6313435038789
sehr starke Belastung,hoch,39.69,19.56,1318.65369394,252.533858284588
sehr starke Belastung,hoch,39.33,19.38,4694.93953662,1040.82530296029
starke Belastung,sehr hoch,36.63,20.6,152.423124,64.4129750783294
sehr starke Belastung,hoch,40.08,19.8,671.8399478,160.56327131403
maessige Belastung,sehr hoch,34.9,20.22,276.14150278,73.6948788601695
sehr starke Belastung,hoch,38.57,19.71,2280.0377037,1478.8269833226
sehr starke Belastung,hoch,39.39,19.4,653.20725112,153.934593946387
starke Belastung,hoch,36.41,19.55,416.23963826,268.342339459009
maessige Belastung,hoch,34.68,19.28,194.5648143,139.667666550191
starke Belastung,hoch,36.5,19.32,305.9045637,78.6897458569047
sehr starke Belastung,hoch,37,19.44,258.8096376,151.740200283973
sehr starke Belastung,hoch,37.79,19.51,2981.59490648,669.617914190277
sehr starke Belastung,hoch,37.16,19.37,1435.66522582,160.665868065538
starke Belastung,hoch,35.34,19.48,289.4451997,78.3033013096152
starke Belastung,hoch,35.08,19.37,122.7762815,69.5254562533071
starke Belastung,hoch,35.66,19.19,1861.16930906,194.916780242795
sehr starke Belastung,hoch,38.89,19.4,5162.74047116,1985.62717295077
starke Belastung,hoch,36.61,19.3,2943.93474026,299.059205372596
sehr starke Belastung,hoch,37.74,19.25,178.63493822,108.080177295167
starke Belastung,hoch,35.86,19.17,222.53864982,185.226072392223
sehr starke Belastung,hoch,38,19.51,228.64626412,85.1377695120775
maessige Belastung,maessig,34.71,18.68,208.27354572,58.3065688268891
sehr starke Belastung,hoch,39.99,19.1,309.03101002,68.3629529081392
starke Belastung,hoch,35.86,19.3,4401.92864348,459.649981488543
starke Belastung,hoch,36.19,19.25,37.45716502,26.29302716414
sehr starke Belastung,hoch,39.23,19.25,9.0975167,12.7782212703569
starke Belastung,hoch,36.48,19.38,757.22011414,139.072556200264
sehr starke Belastung,hoch,40.2,19.22,297.8937334,77.3315471918797
starke Belastung,hoch,35.54,19.32,660.56127238,337.772556697166
starke Belastung,hoch,35.87,19.38,296.5293773,103.487821550604
starke Belastung,hoch,35.36,19.3,242.91976754,67.0893301723964
sehr starke Belastung,hoch,37.02,19.27,813.25942022,183.42024168907
extreme Belastung,hoch,41.01,19.43,811.6691595,128.827736365253
sehr starke Belastung,hoch,38.25,19.35,1004.66256858,356.151293648154
extreme Belastung,hoch,41.41,19.64,111.61723098,122.121448650608
sehr starke Belastung,hoch,40.15,19.42,238.82713586,170.439316779018
starke Belastung,hoch,36.6,19.38,518.8994046,132.045430619601
sehr starke Belastung,hoch,40.6,19.56,3754.82712382,579.032442195176
sehr starke Belastung,hoch,39.68,19.91,253.24066886,80.9066728808066
sehr starke Belastung,hoch,38.81,19.74,1200.21637384,209.837288248183
starke Belastung,sehr hoch,36.39,20.63,2139.18347982,185.005417337571
sehr starke Belastung,hoch,37.85,19.68,484.5155995,271.854037975738
starke Belastung,sehr hoch,35.87,20.46,387.34536312,106.319542418211
starke Belastung,hoch,36.99,19.7,862.95253922,384.414605188655
starke Belastung,hoch,36.87,19.43,981.72073532,431.411915386953
sehr starke Belastung,hoch,39.7,19.38,175.97974462,125.878675267001
starke Belastung,sehr hoch,36.23,20.01,504.3270058,399.060816620846
starke Belastung,sehr hoch,36.39,20.61,142.1435565,45.1109940412931
starke Belastung,hoch,36.59,19.43,407.43614528,127.265757291889
sehr starke Belastung,hoch,40.99,19.55,1104.6089931,424.630821802689
sehr starke Belastung,hoch,39.81,19.71,598.0387893,136.745115764034
sehr starke Belastung,hoch,39.11,19.75,639.46054786,361.08707082598
sehr starke Belastung,hoch,38.14,19.95,2458.14444816,399.771399424018
sehr starke Belastung,hoch,39.81,19.5,616.9465844,206.928520650376
starke Belastung,sehr hoch,35.82,20.44,134.97951622,51.072141804243
starke Belastung,hoch,36.07,19.64,276.98104226,102.105959342923
sehr starke Belastung,hoch,37.02,19.26,294.46556286,114.215086273647
extreme Belastung,hoch,41.33,19.2,1800.45030516,204.738135959315
starke Belastung,hoch,35.17,19.42,4979.78132904,743.977888995736
sehr starke Belastung,hoch,40.67,19.33,1500.9592177,370.294431915509
sehr starke Belastung,hoch,40.91,19.2,63.48460832,32.6811493001645
starke Belastung,hoch,36.18,19.4,189.9063518,116.888249388825
sehr starke Belastung,hoch,40.78,19.38,70.89337624,61.0629707860144
sehr starke Belastung,hoch,38.76,19.43,334.63444582,203.515516080733
sehr starke Belastung,hoch,39.13,19.21,379.58232972,161.407388371911
starke Belastung,sehr hoch,36.27,20.68,47.0488545,27.4369092248234
starke Belastung,hoch,35.57,19.38,166.66152588,137.581764710179
starke Belastung,hoch,35.08,19.37,68.8548077,61.5960741832866
sehr starke Belastung,hoch,39.6,19.13,2608.75062366,395.537415203452
maessige Belastung,hoch,34.68,19.52,211.556574,58.8982432909217
starke Belastung,maessig,36.1,18.91,548.63068564,175.720483940069
sehr starke Belastung,hoch,37.34,19.44,787.4134847,290.065649210922
starke Belastung,hoch,36.7,19.47,271.4714085,66.952814563219
sehr starke Belastung,hoch,38.88,19.33,1309.97028916,285.97612686483
sehr starke Belastung,hoch,38.19,19.32,1581.002342,419.576362298646
sehr starke Belastung,hoch,39.99,19.42,181.52817644,127.606904081998
sehr starke Belastung,maessig,37.23,18.67,307.34311646,86.3015186331469
sehr starke Belastung,maessig,38.15,18.7,150.21839016,51.3836549427025
sehr starke Belastung,maessig,38.13,18.69,50.99122492,39.7899926972981
starke Belastung,hoch,35.77,19.42,244.9636791,64.5661223379524
sehr starke Belastung,hoch,38.3,19.27,459.60728566,122.616235518763
sehr starke Belastung,hoch,37.31,19.43,57.90794728,58.1522631602098
sehr starke Belastung,hoch,37.36,19.46,92.02401842,37.2209985531864
sehr starke Belastung,hoch,38.43,19.5,204.62161042,58.4718341726708
starke Belastung,hoch,35.32,19.4,1827.39497928,579.116867015602
sehr starke Belastung,hoch,38.69,19.3,121.5785529,114.156121428478
sehr starke Belastung,hoch,39.93,19.34,2743.22259024,389.974412222335
starke Belastung,hoch,36.79,19.34,193.09908276,96.5476691982807
sehr starke Belastung,hoch,38.87,19.3,461.27661444,149.900896654378
sehr starke Belastung,hoch,38.71,19.26,32.73370268,135.486366782451
starke Belastung,hoch,35.79,19.18,656.93445226,488.527488298611
starke Belastung,hoch,36.14,19.3,402.30714402,145.975979323709
starke Belastung,hoch,36.18,19.3,55.7744765,39.767560277092
sehr starke Belastung,hoch,39.39,19.32,56.2074482,54.9956935180487
maessige Belastung,maessig,29.25,18.93,63.1628712,35.0715360224849
maessige Belastung,maessig,29.66,18.75,599.3771319,773.166501285453
sehr starke Belastung,hoch,37.85,19.06,53.22590558,55.4184455245694
starke Belastung,maessig,35.51,18.98,911.3267807,285.172170599532
sehr starke Belastung,hoch,38.9,19.08,215.66950976,100.278244592608
starke Belastung,hoch,35.11,19.11,96.4857246,729.689425329667
sehr starke Belastung,maessig,38.57,18.86,58.6641579,36.7873008817523
sehr starke Belastung,hoch,37.91,19.06,923.17269844,152.79235613394
starke Belastung,hoch,35.75,19.18,1055.80388878,206.993607350805
sehr starke Belastung,hoch,40.73,19.11,94.09117792,92.0052681451993
maessige Belastung,hoch,29.63,19.16,27.899433,21.3228119733048
maessige Belastung,hoch,29.11,19.15,109.45664346,48.8339623609178
starke Belastung,maessig,36.12,18.98,516.11324864,350.554492436659
maessige Belastung,hoch,33.53,19.24,181.21050226,106.508541141744
sehr starke Belastung,maessig,39.67,18.99,94.52488196,85.7262514093534
starke Belastung,maessig,36.84,18.52,1820.67823106,315.669272540091
sehr starke Belastung,hoch,40.24,19.12,54.4172237,36.1131081304473
sehr starke Belastung,hoch,37.88,19.32,504.05028448,166.411476980599
starke Belastung,hoch,36.97,19.13,4259.44825924,627.507866094277
sehr starke Belastung,hoch,39.72,19.13,206.22503924,249.31720873643
sehr starke Belastung,hoch,40.1,19.21,70.10913896,31.9396159310032
sehr starke Belastung,hoch,37.13,19.46,73.83975558,63.4060392905705
sehr starke Belastung,hoch,37.28,19.48,150.83228934,81.5048914541033
sehr starke Belastung,hoch,40.32,19.09,292.02982134,190.370632150916
sehr starke Belastung,maessig,37.8,18.85,971.76091846,224.568347105386
sehr starke Belastung,hoch,39.06,19.5,191.55988572,73.7851988997225
starke Belastung,maessig,35.93,18.43,241.16204632,163.907210821874
extreme Belastung,hoch,41.14,19,204.59314614,133.633671470543
sehr starke Belastung,hoch,37.42,19.56,35.47040726,39.9876833208865
sehr starke Belastung,hoch,37.67,19.41,26.20202136,21.5846420596817
starke Belastung,maessig,36.92,18.7,5519.85301642,743.688197880927
sehr starke Belastung,hoch,40.04,19.06,43.99949142,45.2982899538259
starke Belastung,maessig,36.52,18.59,1773.97797812,191.977163903856
sehr starke Belastung,hoch,40.41,19.05,202.57449562,186.340115464677
sehr starke Belastung,hoch,39.69,19.19,297.41763262,87.2296636982867
starke Belastung,hoch,36.22,19.15,374.59787834,153.74792590523
maessige Belastung,hoch,34.42,19.15,36.9667671,28.2054290868259
maessige Belastung,hoch,34.29,19.25,1588.38830316,657.616762884701
maessige Belastung,maessig,34.21,18.79,1109.163801,578.341460851418
sehr starke Belastung,hoch,38.79,19.09,190.4836245,200.894711685237
schwache Belastung,maessig,28.2,18.31,26.5999217,30.6652878161383
sehr starke Belastung,hoch,38.8,19.06,209.08485474,135.706905988482
extreme Belastung,maessig,41.08,18.94,77.66889306,92.8689595894665
starke Belastung,hoch,35.21,19.03,464.65293864,104.833203610394
starke Belastung,hoch,36.61,19.26,204.1296072,99.5691057083021
maessige Belastung,maessig,34.43,18.98,233.12497952,141.662430170729
starke Belastung,maessig,36.48,18.96,89.12204306,121.28975503557
sehr starke Belastung,maessig,37.61,18.92,104.05633364,144.626008724843
starke Belastung,hoch,35.25,19.07,684.81243956,143.11308789217
sehr starke Belastung,maessig,38.55,18.96,555.2179117,219.653985035001
sehr starke Belastung,hoch,38.63,19.01,955.22965564,322.091593792867
sehr starke Belastung,hoch,39.76,19.03,105.5325095,41.5020802521148
sehr starke Belastung,maessig,38.47,18.65,237.52753558,106.585172973063
maessige Belastung,maessig,34.15,18.88,2067.28969136,414.364084130295
sehr starke Belastung,maessig,40.86,18.89,177.69389406,60.784058907831
starke Belastung,maessig,35.32,18.74,233.8947507,117.612873486286
starke Belastung,maessig,35.91,18.64,1625.9912742,370.34411101273
starke Belastung,maessig,35.29,18.76,26.9533977,34.9929332109387
sehr starke Belastung,maessig,37.85,18.88,72.46307618,68.4819118404633
sehr starke Belastung,maessig,38.9,18.91,327.51828036,252.686838917176
starke Belastung,maessig,36.6,18.13,40.2274024,73.5698387688021
starke Belastung,hoch,36.82,19.12,234.5266379,71.9302714402519
starke Belastung,maessig,36.82,18.89,188.26376684,60.7392438386214
starke Belastung,schwach,36.84,17.97,340.3059548,100.156108118327
sehr starke Belastung,maessig,37.21,18.98,100.4265926,48.8215132017435
starke Belastung,maessig,35.21,18.9,34.49887502,40.1499030207832
starke Belastung,hoch,36.02,19.29,1042.97004394,201.152543416382
sehr starke Belastung,hoch,37.78,19.27,222.72035952,64.7715532969007
extreme Belastung,maessig,41.16,18.69,129.59146844,57.4937753604812
sehr starke Belastung,hoch,37.88,19.4,92.75290902,119.85000744691
sehr starke Belastung,maessig,38.42,18.41,195.75957912,124.998499148667
sehr starke Belastung,hoch,37.47,19.26,114.82624084,54.1304529626807
starke Belastung,maessig,36.76,18.91,773.52030992,160.565281952005
sehr starke Belastung,maessig,38.81,18.49,198.43344244,259.05002397756
extreme Belastung,maessig,41.23,18.88,769.40079744,348.417317090349
starke Belastung,maessig,35.93,18.71,103.08793406,89.1647732223127
sehr starke Belastung,maessig,40.99,18.61,142.77126512,97.318041742663
sehr starke Belastung,maessig,38.52,18.52,693.33806142,465.660150643468
starke Belastung,maessig,36.06,18.81,758.57254614,551.186760078887
sehr starke Belastung,maessig,37.87,18.36,236.03766468,97.9433817877316
sehr starke Belastung,maessig,40.35,18.57,35.50205374,37.3213948063047
sehr starke Belastung,hoch,40.75,19.02,60.3379955,38.2376342433684
sehr starke Belastung,maessig,39.43,18.56,109.59141288,70.8269918075679
starke Belastung,maessig,36.21,18.55,106.6328437,58.0013359027914
sehr starke Belastung,maessig,37.24,18.69,278.2240202,129.334654638434
starke Belastung,maessig,35.85,18.24,218.11899792,93.8602342639664
sehr starke Belastung,maessig,39.05,18.75,431.08880338,132.464783860456
starke Belastung,schwach,35.48,17.75,29.1578877,51.047365479681
extreme Belastung,hoch,41.9,19.02,64.13429844,37.5554424866397
sehr starke Belastung,maessig,38.85,18.5,1305.14718254,1004.57424970942
starke Belastung,schwach,35.55,17.72,44.4139914,30.0546844026015
starke Belastung,schwach,35.5,17.72,237.2239024,132.313783571847
sehr starke Belastung,maessig,39.97,18.85,338.72724352,170.358843438088
starke Belastung,maessig,36.82,18.37,112.97562282,75.7365776124615
starke Belastung,schwach,35.62,17.7,591.73551312,252.87116892163
sehr starke Belastung,maessig,37.99,18.09,27.95328934,36.2354869604549
starke Belastung,maessig,35.98,18.77,192.2409102,65.2455310094545
sehr starke Belastung,maessig,40.59,18.54,46.4173475,38.311868943451
sehr starke Belastung,maessig,39.16,18.35,39.3782986,28.3414624472807
