ID,SHAPE.AREA,SHAPE.LEN
88059,104.37422128,213.865883806208
88057,13.0504336,16.3565741838186
88053,14.5248808,16.8881855063436
85512,9.736821,12.8681142612929
87497,173.51552668,201.219520355006
89843,0.5975587,4.03539416055867
82098,209.30898922,81.7063321326822
82053,10351.94434506,1025.18374077742
82032,1734.2945767,195.935047656717
81996,1413.6801267,181.67688921426
90986,288.98766162,74.2224931728274
81983,1335.6341567,153.050189176595
88534,263.27642916,161.531069636435
82110,272.65146156,73.3476317150203
154190,1565.15047038,319.333498124145
81999,340.99053666,82.2210142703589
90990,1451.36449108,229.816933715421
91739,61.53654088,99.8141193765189
89739,442.57133328,99.401608509061
89742,1023.17086802,211.01214032495
82079,1443.00845056,163.471252006767
154189,46.68268552,100.703862128866
82025,1729.265079,253.173253113772
88854,5349.0824395,424.82708438642
91004,9442.50922356,1080.95972212655
91002,208.86960452,61.7188853267166
82006,2578.96899802,262.539130497724
90998,35.70830246,143.921237468834
88063,830.12916808,213.260965777473
85540,4329.53318882,535.022204058682
85549,71.99104934,87.5819477519504
89738,98.8269145,42.9701347764282
82455,19.4869055,30.1465190494763
82187,6351.0605941,546.389161599883
88956,5375.33939972,450.788359236523
88952,6359.37208968,977.207167683043
82082,79.8881372,42.1591096236376
82111,387.9966146,84.7806428737604
91828,538.16985004,101.419779698908
88856,92.53475298,53.9056981228385
88572,4689.27493146,334.440751760056
88075,315.901559,72.4471564019805
89802,542.97864044,122.135098186587
89807,432.97227626,103.782781666809
81482,38.46521174,25.3751753225833
89809,3077.6040065,408.770854399467
81465,8972.05912846,528.050880715593
85551,1632.18511762,252.747268723122
89769,762.1018572,166.449363370701
85539,1872.94449052,195.704531344714
91915,189.38931136,141.143154058012
82785,43.2346299,35.7769122209466
82468,18.4013766,28.7635804831156
82467,100.55154172,105.034106084205
82188,2421.28848794,281.984752197167
88955,117.27580902,64.3425432945939
82151,22.36914912,20.5478277152961
82172,3941.74456302,306.755553482436
82138,12337.9359393,903.90163312523
82146,21.9931311,39.8499406494416
89047,29.0688655,21.6829772385425
88571,441.71757158,100.106270776906
85245,74.5093815,119.542820199794
88085,32.4100783,24.9279664831493
81467,884.21239474,159.043570399114
89756,10.05104112,13.0350463066127
82478,7.0244295,12.6027047691887
82208,3872.69635974,365.333938997171
89663,221.74454284,115.798546998696
89662,63.12152796,69.3638000945425
82145,951.4026124,122.010195611629
82108,165.2603972,52.8191403296843
88474,1650.93961274,263.263126678838
89058,101.36056552,45.0773397736731
89055,3111.39227022,463.184038575307
154180,672.50401148,160.826508059478
88570,2776.60381766,413.611849750338
85220,229.70243094,180.656597499653
89814,1561.5464402,172.112396139464
81489,4.73069948,13.0875745653744
83723,333.95528852,237.727591040971
89661,2674.3429866,281.055117548255
89674,1185.08119088,135.596376665198
81826,58.94644648,61.5126244432132
80294,4218.82595408,627.672649408271
89762,38.9037019,77.4921718959094
88462,553.63297182,126.641763025509
89052,7.99653026,11.43485055983
89053,211.31198848,151.003790280076
88640,431.69541816,114.485352199229
88573,7461.70643416,752.761337260965
85255,1367.61230142,310.659182321099
89828,202.11615586,60.2993141924228
81497,447.8517596,84.6532507994388
81491,644.52299512,135.536771339773
91873,824.07173174,187.825182784939
91875,117.72061086,158.480320029775
81494,338.9958527,73.780610062443
66915,1953.59641212,173.087516824137
81947,6466.13086992,416.06909733535
81857,2918.04839604,384.076591900015
80299,470.30101784,130.333986754686
82114,67.501278,46.060359700992
85689,297.22366346,76.8892532891414
89023,344.66889882,131.52809022369
88659,63.6147953,48.8428866275443
88656,555.35673506,111.043004837156
88657,124.7126088,44.8656349176539
88638,1876.03187968,185.410642062992
88614,74.64045214,50.8301735599576
88635,239.8196839,61.8913000528898
88636,42.8954046,33.0113087907668
88633,99.75501864,63.1693400972158
88590,2987.76075088,340.724358579168
85241,3448.10720146,300.307408239778
91878,16.60050544,22.0495958852078
81468,33.36995496,20.6881355946433
88096,103.784784,41.2830283766278
81899,660.62530458,121.723801042196
89759,85.31761596,57.544760389531
88928,370.0635586,86.8843895446071
87586,45.2697792,28.1021034940784
87581,54.83146402,31.9159353166815
90480,3762.0061464,447.544734563329
89032,72.7793994,80.8282748394956
89025,18.9071026,21.2438678110622
90661,7.06915876,10.6674068979769
90412,1851.75067702,246.192058358846
90383,364.4790442,91.2323688888675
81506,73.61455526,38.8930897425812
81441,8321.73441618,913.523534414579
89278,429.47315828,89.2784797890977
65509,5501.13169534,494.902388152959
65503,1709.2224549,233.647313440831
89154,1175.2847513,182.803834737473
87631,33.64461292,23.201628262208
88925,261.9851372,71.7391139439461
87616,49.01542642,77.6342873952959
87568,47.6019797,30.0239120269601
87566,50.46243172,44.2467690508287
87555,153.3664165,102.382224601498
87534,5797.87682786,528.960218578692
90471,3638.51264752,631.204619223728
90436,882.306528,147.887180955364
85293,1094.68131408,327.611887474092
90456,8303.88698676,776.93619168549
89306,13.5880466,18.3452751865723
89301,793.70943732,129.832146426492
82434,934.97062312,158.448920274436
82527,380.4726919,88.4155804426397
89271,1492.73694104,334.328865356912
65528,747.66946288,117.065673357678
65533,1233.16540276,155.00086752881
89157,3.5871625,15.1617517932198
65437,938.63532134,181.933035304514
89141,583.96910364,115.059102962991
81907,1171.94447338,399.48693452362
81855,11.1097434,24.1640424564079
87628,1946.23232614,268.732977308182
81822,6480.87177708,656.335229685144
87624,2949.41587132,281.080765891541
81400,132.05613284,46.9457439422943
90198,1686.25554824,238.570644608585
90482,2809.00103506,299.28588068902
90634,1604.46976124,281.800780080143
90432,516.7961419,96.1618102317348
90430,110.46079,42.7631163340007
151616,286.41776236,70.8200297078927
82498,3424.31736614,364.670014082567
89282,3770.26367832,349.084057270872
82876,1860.18963002,290.620885288687
89273,198.534863,64.4925486577142
68286,1362.56243654,164.990097852345
81909,332.35645604,78.1909481454712
89125,3312.86718608,243.702245279102
87474,1597.78775736,169.48650135569
87475,113.43131926,83.419080534324
90199,4547.39369736,357.55012332817
90201,1426.32167458,172.078797013682
90637,22.6638985,19.1362077753203
84084,1283.00759536,184.826676658218
88445,4.2890864,8.54347128965822
90464,14626.28841404,572.102462086557
151587,393.11434172,175.1903852757
82528,3696.2326887,330.932194158045
82896,219.3659766,63.3538838185353
82900,15.27121286,15.3871854598949
82897,43.1324595,27.9983749282304
65573,1386.5842844,209.210331817265
65501,186.59805342,66.6711622494126
65482,3370.01429886,351.990578918143
81962,2123.72680166,199.985903111164
65451,1513.92640408,166.713584121496
81879,43.4016096,31.4817385079297
81878,153.0786299,189.833424735307
83049,2617.96540558,223.231092019677
85930,89.3871725,79.4915561959053
90646,141.9641451,53.8939023028526
90635,3266.00829618,547.155654652126
151717,227.4908026,83.4410986867188
82504,870.2431606,167.579983663064
82901,1229.42717972,254.114781943142
86438,17.0157393,18.6482485535525
657,132.04732558,84.789555433394
65088,1033.93018084,145.660839092079
68282,35.4575259,24.2175233973721
68276,1446.80322802,167.681679880307
68131,334.98441382,99.2039752390001
151905,591.50820946,121.790348891411
151844,114.4101224,58.3573634213391
81412,142.9880562,69.9279554168754
81418,7310.3468062,660.989664959196
90651,412.67010322,92.5637205805984
90652,52.41788988,50.8610447863294
151887,15.0388961,16.3586902772036
151886,14.7466422,16.1346045022929
90644,31.67217036,28.6684357582577
151706,35.6365285,30.0811629742366
151583,8817.64206266,644.391630675075
82511,1312.84397958,187.205963193464
151413,79.9696172,35.7805150257984
82912,389.93291104,125.633304350367
80667,6.04273448,10.3348866124526
1732,116.44758608,50.3936041884299
2131,13789.76478214,525.457762855138
151311,301.46359894,95.7861510935208
151312,83.26228712,111.081067640761
151314,1683.16803534,156.926534538579
89246,323.98304084,91.6256174219199
151849,1840.58701694,319.318095623903
151878,576.42915974,242.098300708256
151885,22.3069867,21.6898577805623
90627,69.7143784,40.7117435992213
151699,16637.3280134,706.710482288845
151705,440.6951274,92.8956098570474
154125,12767.82518224,851.492336245146
60591,258.765792,250.766490659492
60594,2280.6275284,194.156266187495
1645,947.21729806,357.983422309523
151556,3187.7090964,273.300083672842
151566,278.43070062,148.684911667861
116611,18228.08549264,856.550607074049
151880,636.03591714,117.423681690774
151488,39054.3917059,1203.34016317633
119581,250.32235458,71.0191746014195
151302,148.3196645,60.2687573741119
60593,78.3396093,139.6118597523
60050,1929.63868874,247.386433517183
60048,18.242992,17.4521650269378
65058,1151.75676792,179.825404863489
68899,4166.64035842,398.108998032673
106291,4606.51864924,469.164662995176
107026,4279.01806104,446.171963805464
151674,235.9401445,70.0948392136995
151672,50.96667286,41.67007638333
