ARPS,ABC,FIRST_STAT,BFSNR,NBC,GEMEINDE,STAND,BCLAB,SHAPE.AREA,SHAPE.LEN
1,B,,261,1,Zürich,2019,Ueberbaut,15810.103167695,811.946959592502
1,B,,261,1,Zürich,2019,Ueberbaut,10661.913553375,547.154576712879
1,TR,,261,11,Zürich,2019,Technischer Rest,8985.024730525,443.702553926749
1,TR,,261,11,Zürich,2019,Technischer Rest,51619.990355755,2316.67032605763
1,B,,261,1,Zürich,2019,Ueberbaut,78026.518763165,2681.5671857068
1,TR,,261,11,Zürich,2019,Technischer Rest,2309212.76886359,13228.4965792734
1,B,,261,1,Zürich,2019,Ueberbaut,0.01433109,1.58584065540905
1,TR,,261,11,Zürich,2019,Technischer Rest,15939.7089879,520.448832033215
1,TR,,261,11,Zürich,2019,Technischer Rest,8427.34667531,432.654702000193
1,B,,261,1,Zürich,2019,Ueberbaut,6700.7242119,381.498868389699
1,TR,,261,11,Zürich,2019,Technischer Rest,22976.476133605,977.164164011878
1,TR,,261,11,Zürich,2019,Technischer Rest,29811.725542995,1058.80393230347
1,B,,261,1,Zürich,2019,Ueberbaut,3070.93626534,246.242114932078
1,TR,,261,11,Zürich,2019,Technischer Rest,70.4383,39.4989526631422
1,B,,261,1,Zürich,2019,Ueberbaut,39.67599338,27.0245565626128
1,B,,261,1,Zürich,2019,Ueberbaut,1315.23728945,158.963036862173
1,TR,,261,11,Zürich,2019,Technischer Rest,223.64005708,87.8563234046531
1,TR,,261,11,Zürich,2019,Technischer Rest,312.0084355,72.9726330044735
1,B,,261,1,Zürich,2019,Ueberbaut,4283.64311305,277.508305615176
1,B,,261,1,Zürich,2019,Ueberbaut,395.136277495,79.7673684705072
1,B,,261,1,Zürich,2019,Ueberbaut,1681.40422959,194.289933992516
1,TR,,261,11,Zürich,2019,Technischer Rest,11957.788359145,473.783459428305
1,S,,261,2,Zürich,2019,Sofort baureif,534.297619305,94.5257265954311
1,S,,261,2,Zürich,2019,Sofort baureif,411.14856363,88.3309677104854
1,B,,261,1,Zürich,2019,Ueberbaut,5712.185468,340.485346666737
1,S,,261,2,Zürich,2019,Sofort baureif,3836.2755369,257.161587914643
62,B,,69,1,Wallisellen,2019,Ueberbaut,48743.96422027,1054.22153377869
1,B,,261,1,Zürich,2019,Ueberbaut,4130.968205855,278.986943251518
1,B,,261,1,Zürich,2019,Ueberbaut,12368.8038885,452.368328967341
1,TR,,261,11,Zürich,2019,Technischer Rest,15844.205517585,1297.18789009944
1,S,,261,2,Zürich,2019,Sofort baureif,5975.39073697,341.941738285548
62,TR,,69,11,Wallisellen,2019,Technischer Rest,70838.161131195,1700.80542344168
1,S,,261,2,Zürich,2019,Sofort baureif,524.21250688,117.581323373737
1,TR,,261,11,Zürich,2019,Technischer Rest,509047.24145457,5635.83068717086
53,S,,191,2,Dübendorf,2019,Sofort baureif,3204.043710455,242.064834520999
1,TR,,261,11,Zürich,2019,Technischer Rest,20331.9239755,656.440267499096
53,B,,191,1,Dübendorf,2019,Ueberbaut,152806.51281426,5269.62526863058
1,TR,,261,11,Zürich,2019,Technischer Rest,18333.665804,865.037549859604
53,B,,191,1,Dübendorf,2019,Ueberbaut,14646.86231713,572.98621942985
56,B,,195,1,Maur,2019,Ueberbaut,26552.40491851,981.865338456294
56,B,,195,1,Maur,2019,Ueberbaut,103848.625178135,2462.73569587494
9,TR,,248,11,Uitikon,2019,Technischer Rest,6657.85801675,844.101765323391
1,TR,,261,11,Zürich,2019,Technischer Rest,10125.97148528,512.600608960491
1,TR,,261,11,Zürich,2019,Technischer Rest,565348.821694315,18912.1097101313
8,B,,247,1,Schlieren,2019,Ueberbaut,2915.60836295,296.016903383882
1,TR,,261,11,Zürich,2019,Technischer Rest,66712.8137835,1427.04484019454
1,TR,,261,11,Zürich,2019,Technischer Rest,2597.685281505,313.398655194636
6,TR,,245,11,Oberengstringen,2019,Technischer Rest,78844.722657535,1977.81360570442
70,TR,,96,11,Regensdorf,2019,Technischer Rest,1210046.96344874,6006.57795511933
1,TR,,261,11,Zürich,2019,Technischer Rest,12685.965452335,1719.81245973802
9,TR,,248,11,Uitikon,2019,Technischer Rest,237860.0582862,4083.42165761741
1,TR,,261,11,Zürich,2019,Technischer Rest,22591.705159595,827.401064279855
1,TR,,261,11,Zürich,2019,Technischer Rest,121405.819598125,1994.46195688066
1,B,,261,1,Zürich,2019,Ueberbaut,52313.54121495,1305.78976899518
1,B,,261,1,Zürich,2019,Ueberbaut,59994.8126293,1037.36599316784
1,B,,261,1,Zürich,2019,Ueberbaut,40415.550333965,1383.75806151346
1,S,,261,2,Zürich,2019,Sofort baureif,2450.079513635,353.412818584029
1,S,,261,2,Zürich,2019,Sofort baureif,134.468157195,51.01076941763
1,B,,261,1,Zürich,2019,Ueberbaut,2941.65167353,323.808694183548
1,S,,261,2,Zürich,2019,Sofort baureif,493.153426375,93.3993432066969
1,B,,261,1,Zürich,2019,Ueberbaut,30549.147929985,742.197255020811
1,B,,261,1,Zürich,2019,Ueberbaut,38230.23175345,909.238436851277
1,TR,,261,11,Zürich,2019,Technischer Rest,7409.7345794,563.286067530692
1,B,,261,1,Zürich,2019,Ueberbaut,14680.92281255,729.696702267866
1,S,,261,2,Zürich,2019,Sofort baureif,3048.066210855,230.022478564362
1,S,,261,2,Zürich,2019,Sofort baureif,2897.111607405,437.43893934963
1,S,,261,2,Zürich,2019,Sofort baureif,5933.354821225,316.667899531747
1,B,,261,1,Zürich,2019,Ueberbaut,12295.498624055,647.30070442977
1,B,,261,1,Zürich,2019,Ueberbaut,215857.32990173,3455.76128431902
1,TR,,261,11,Zürich,2019,Technischer Rest,22084.166532,2951.31885604929
1,TR,,261,11,Zürich,2019,Technischer Rest,78106.54202691,4258.46556505736
1,TR,,261,11,Zürich,2019,Technischer Rest,3533.27614843,408.907347496119
6,B,,245,1,Oberengstringen,2019,Ueberbaut,13167.90281763,642.859837257975
6,B,,245,1,Oberengstringen,2019,Ueberbaut,12361.7003215,621.005286498857
1,B,,261,1,Zürich,2019,Ueberbaut,4014.3953795,263.26846360634
1,S,,261,2,Zürich,2019,Sofort baureif,9698.25436113,481.698509641855
1,S,,261,2,Zürich,2019,Sofort baureif,1040.049529655,139.700261603092
1,B,,261,1,Zürich,2019,Ueberbaut,66052.461513605,1347.74914577466
1,S,,261,2,Zürich,2019,Sofort baureif,721.843190515,119.580971507001
1,TR,,261,11,Zürich,2019,Technischer Rest,82918.624347165,5451.63475808868
1,TR,,261,11,Zürich,2019,Technischer Rest,51197.73782627,1074.05825154937
1,S,,261,2,Zürich,2019,Sofort baureif,2328.75690977,269.535334898906
70,TR,,96,11,Regensdorf,2019,Technischer Rest,85834.2135075,1553.19727159729
70,TR,,96,11,Regensdorf,2019,Technischer Rest,406414.12449813,6393.60059292165
1,TR,,261,11,Zürich,2019,Technischer Rest,8160.2160025,456.376489318093
1,S,,261,2,Zürich,2019,Sofort baureif,1474.779089395,155.171109745853
1,B,,261,1,Zürich,2019,Ueberbaut,7101.24324386,473.445983170468
1,B,,261,1,Zürich,2019,Ueberbaut,7462.46248553,391.324429125505
1,B,,261,1,Zürich,2019,Ueberbaut,4245.52665098,307.917030726702
1,TR,,261,11,Zürich,2019,Technischer Rest,2803.8476485,385.342376355639
27,TR,,131,11,Adliswil,2019,Technischer Rest,435.482342275,1016.18453685029
1,TR,,261,11,Zürich,2019,Technischer Rest,295487.509493465,14775.109895622
1,B,,261,1,Zürich,2019,Ueberbaut,1750.60195071,226.291173069405
25,TR,,13,11,Stallikon,2019,Technischer Rest,4625.6209155,1840.88440176504
1,B,,261,1,Zürich,2019,Ueberbaut,8291.551914725,413.063675035426
1,B,,261,1,Zürich,2019,Ueberbaut,10604.46721445,478.791432693386
1,TR,,261,11,Zürich,2019,Technischer Rest,14214.31885705,1033.6573610394
1,B,,261,1,Zürich,2019,Ueberbaut,4446.091505,268.019765058643
1,B,,261,1,Zürich,2019,Ueberbaut,32021.640381175,887.219124143824
1,TR,,261,11,Zürich,2019,Technischer Rest,69265.99897488,2067.79367115022
1,TR,,261,11,Zürich,2019,Technischer Rest,14574.837959605,619.383200661331
1,TR,,261,11,Zürich,2019,Technischer Rest,27857.734022,660.498627627325
1,B,,261,1,Zürich,2019,Ueberbaut,15941.11812445,643.856831684514
1,S,,261,2,Zürich,2019,Sofort baureif,4050.17627929,280.347459380777
1,TR,,261,11,Zürich,2019,Technischer Rest,80477.45318801,4919.00337980675
1,B,,261,1,Zürich,2019,Ueberbaut,25188.344484545,794.06036698747
1,S,,261,2,Zürich,2019,Sofort baureif,517.80500334,98.0960022470456
1,B,,261,1,Zürich,2019,Ueberbaut,145704.435296475,5117.71952564522
1,S,,261,2,Zürich,2019,Sofort baureif,1361.391358455,167.874570783316
1,TR,,261,11,Zürich,2019,Technischer Rest,4019.732008,471.732390447178
1,B,,261,1,Zürich,2019,Ueberbaut,47080.30110459,1062.88551143577
1,B,,261,1,Zürich,2019,Ueberbaut,22013.14473707,680.420844561485
1,TR,,261,11,Zürich,2019,Technischer Rest,6408.523554305,351.357783471502
1,B,,261,1,Zürich,2019,Ueberbaut,5682.3934095,321.033978616503
1,B,,261,1,Zürich,2019,Ueberbaut,11409.88635721,443.393982033779
1,TR,,261,11,Zürich,2019,Technischer Rest,7158.934114,365.749312131251
1,B,,261,1,Zürich,2019,Ueberbaut,67458.409203385,1022.94384681189
1,TR,,261,11,Zürich,2019,Technischer Rest,16153.54265163,1327.1041510429
1,B,,261,1,Zürich,2019,Ueberbaut,9897.794158995,553.771614582711
1,B,,261,1,Zürich,2019,Ueberbaut,4579.9673615,281.807466420894
1,B,,261,1,Zürich,2019,Ueberbaut,21051.57354286,652.379027178877
1,TR,,261,11,Zürich,2019,Technischer Rest,10497.30649615,444.733503017336
1,B,,261,1,Zürich,2019,Ueberbaut,2241.73265185,256.203594961114
1,B,,261,1,Zürich,2019,Ueberbaut,6082.0552697,886.104426199121
1,B,,261,1,Zürich,2019,Ueberbaut,4655.423769065,300.787577286779
1,B,,261,1,Zürich,2019,Ueberbaut,2366.116208395,260.03190930862
1,B,,261,1,Zürich,2019,Ueberbaut,2035.4769527,241.418432669156
1,B,,261,1,Zürich,2019,Ueberbaut,4440.686185865,343.465857396269
1,B,,261,1,Zürich,2019,Ueberbaut,4572.33365136,322.434616778241
1,B,,261,1,Zürich,2019,Ueberbaut,2205.094154155,189.444499329742
1,B,,261,1,Zürich,2019,Ueberbaut,876.56107585,215.146238728997
1,B,,261,1,Zürich,2019,Ueberbaut,803.639259345,135.735278775649
1,B,,261,1,Zürich,2019,Ueberbaut,2297.524952225,261.587493832691
1,B,,261,1,Zürich,2019,Ueberbaut,6957.18024973,341.82885523744
1,B,,261,1,Zürich,2019,Ueberbaut,4195.75756802,269.800540470009
1,B,,261,1,Zürich,2019,Ueberbaut,689.945278515,136.137867656707
1,B,,261,1,Zürich,2019,Ueberbaut,974.30529048,205.751184455048
1,B,,261,1,Zürich,2019,Ueberbaut,1190.965051,161.063402777462
1,B,,261,1,Zürich,2019,Ueberbaut,3560.256587975,239.737787329608
1,B,,261,1,Zürich,2019,Ueberbaut,4163.55515723,283.204240611035
1,B,,261,1,Zürich,2019,Ueberbaut,5006.31020165,331.203168800592
1,B,,261,1,Zürich,2019,Ueberbaut,8645.06272759,387.975589108759
1,B,,261,1,Zürich,2019,Ueberbaut,65362.450038915,1323.12177169137
1,B,,261,1,Zürich,2019,Ueberbaut,12233.986208445,1009.27423916343
1,TR,,261,11,Zürich,2019,Technischer Rest,7374.4603185,508.475360230121
1,B,,261,1,Zürich,2019,Ueberbaut,10392.76715731,461.324915263955
1,B,,261,1,Zürich,2019,Ueberbaut,1605.92377865,173.656661988141
1,B,,261,1,Zürich,2019,Ueberbaut,5856.31763223,828.515398922639
1,B,,261,1,Zürich,2019,Ueberbaut,11747.19480853,836.48914275165
1,B,,261,1,Zürich,2019,Ueberbaut,2.7681023,45.0439124108231
1,B,,261,1,Zürich,2019,Ueberbaut,4999.41999285,284.29122853552
1,B,,261,1,Zürich,2019,Ueberbaut,26849.3741554,1009.64512964218
1,B,,261,1,Zürich,2019,Ueberbaut,61254.337054305,1366.47246402068
1,B,,261,1,Zürich,2019,Ueberbaut,343636.48872959,9156.05748058671
1,TR,,261,11,Zürich,2019,Technischer Rest,9804.35437003,504.969914394353
1,S,,261,2,Zürich,2019,Sofort baureif,1340.92987591,204.609544874177
1,B,,261,1,Zürich,2019,Ueberbaut,1624.3230515,165.444213408324
1,TR,,261,11,Zürich,2019,Technischer Rest,6242.979623,389.002897866817
1,TR,,261,11,Zürich,2019,Technischer Rest,3822.193196,477.391243794647
1,B,,261,1,Zürich,2019,Ueberbaut,19.797520635,167.03008433897
1,S,,261,2,Zürich,2019,Sofort baureif,999.22441172,129.509222718809
1,B,,261,1,Zürich,2019,Ueberbaut,15314.94941647,811.784919452329
1,B,,261,1,Zürich,2019,Ueberbaut,16711.84240976,970.196800217123
1,B,,261,1,Zürich,2019,Ueberbaut,984.14866675,766.981140462239
1,TR,,261,11,Zürich,2019,Technischer Rest,29255.2155112,788.181561008239
1,B,,261,1,Zürich,2019,Ueberbaut,8607.22253216,463.041389431145
1,B,,261,1,Zürich,2019,Ueberbaut,32612.981453855,745.349878895833
1,S,,261,2,Zürich,2019,Sofort baureif,1489.04235644,205.361427330001
1,TR,,261,11,Zürich,2019,Technischer Rest,3384.393799065,330.29566641573
1,B,,261,1,Zürich,2019,Ueberbaut,98192.64388025,3027.70227602597
1,TR,,261,11,Zürich,2019,Technischer Rest,12659.867494615,446.011048561191
59,TR,,97,11,Rümlang,2019,Technischer Rest,96888.480170685,4286.16969185578
1,TR,,261,11,Zürich,2019,Technischer Rest,28581.0484665,1375.60922579001
1,TR,,261,11,Zürich,2019,Technischer Rest,5918.605548875,386.083418735893
1,TR,,261,11,Zürich,2019,Technischer Rest,5473.289441695,336.426106770583
1,TR,,261,11,Zürich,2019,Technischer Rest,99290.885802925,4474.67353136425
27,TR,,131,11,Adliswil,2019,Technischer Rest,57765.226218,2640.69913488348
1,S,,261,2,Zürich,2019,Sofort baureif,1625.286829415,175.309314246562
1,TR,,261,11,Zürich,2019,Technischer Rest,4718.12243664,497.037027617182
1,B,,261,1,Zürich,2019,Ueberbaut,5028.1076511,353.060586401192
1,B,,261,1,Zürich,2019,Ueberbaut,120811.576565885,4594.11957784063
1,B,,261,1,Zürich,2019,Ueberbaut,12397.3579103,482.070022397534
1,B,,261,1,Zürich,2019,Ueberbaut,2119.12153417,199.995342425332
1,B,,261,1,Zürich,2019,Ueberbaut,3157.305745,222.351450956077
1,B,,261,1,Zürich,2019,Ueberbaut,10110.976612395,522.008098285532
1,B,,261,1,Zürich,2019,Ueberbaut,2685.285291,221.962992756437
1,B,,261,1,Zürich,2019,Ueberbaut,13436.4450745,615.319882371175
1,B,,261,1,Zürich,2019,Ueberbaut,24076.704149455,1258.90254730826
1,B,,261,1,Zürich,2019,Ueberbaut,11891.5190908,440.593168214266
1,S,,261,2,Zürich,2019,Sofort baureif,2479.46158414,204.738484535133
1,TR,,261,11,Zürich,2019,Technischer Rest,1463.906857,155.727467720705
1,TR,,261,11,Zürich,2019,Technischer Rest,17.530487,33.1510152671938
1,B,,261,1,Zürich,2019,Ueberbaut,6278.81646596,323.411163169012
1,B,,261,1,Zürich,2019,Ueberbaut,711.6195453,134.982162797164
1,B,,261,1,Zürich,2019,Ueberbaut,2673.0569445,238.662556663889
1,B,,261,1,Zürich,2019,Ueberbaut,1265.3775205,773.714142155516
1,B,,261,1,Zürich,2019,Ueberbaut,742.2659065,114.31391939717
1,B,,261,1,Zürich,2019,Ueberbaut,615.932674,113.903686174529
1,B,,261,1,Zürich,2019,Ueberbaut,101598.826026385,2437.30683051612
1,TR,,261,11,Zürich,2019,Technischer Rest,127147.84592,1546.66212063186
1,B,,261,1,Zürich,2019,Ueberbaut,1058.1670621,133.977596141198
1,B,,261,1,Zürich,2019,Ueberbaut,10490.36205466,913.145171168522
1,S,,261,2,Zürich,2019,Sofort baureif,712.930664,118.781133937065
1,S,,261,2,Zürich,2019,Sofort baureif,327.49344631,79.6298298968759
1,S,,261,2,Zürich,2019,Sofort baureif,1010.39830475,129.814138102055
1,TR,,261,11,Zürich,2019,Technischer Rest,25091.9250804,823.244588081296
1,TR,,261,11,Zürich,2019,Technischer Rest,1225.097125055,140.265141955388
1,B,,261,1,Zürich,2019,Ueberbaut,6460.142488,331.201724383821
1,B,,261,1,Zürich,2019,Ueberbaut,133.35081914,80.6688935066087
1,B,,261,1,Zürich,2019,Ueberbaut,19236.223205575,841.17646207875
1,B,,261,1,Zürich,2019,Ueberbaut,817.3809618,179.072247008843
1,B,,261,1,Zürich,2019,Ueberbaut,13170.408506725,773.180504115849
1,B,,261,1,Zürich,2019,Ueberbaut,23347.08360098,744.488371780391
1,B,,261,1,Zürich,2019,Ueberbaut,7363.9675068,344.864128186438
1,S,,261,2,Zürich,2019,Sofort baureif,1129.06997257,135.490178601004
1,B,,261,1,Zürich,2019,Ueberbaut,4094.004639,307.807196947341
1,B,,261,1,Zürich,2019,Ueberbaut,5645.5405515,294.953756906063
1,B,,261,1,Zürich,2019,Ueberbaut,3840.035651295,568.15340248206
1,B,,261,1,Zürich,2019,Ueberbaut,2372.42699771,256.731553297661
1,B,,261,1,Zürich,2019,Ueberbaut,477.87688063,393.854533623379
1,TR,,261,11,Zürich,2019,Technischer Rest,40485.74691096,1404.09191373889
1,B,,261,1,Zürich,2019,Ueberbaut,2213.069464,200.453094104421
1,B,,261,1,Zürich,2019,Ueberbaut,2571.402009735,204.863966485148
1,B,,261,1,Zürich,2019,Ueberbaut,3047.1502682,222.604941753331
1,B,,261,1,Zürich,2019,Ueberbaut,1392.3881426,153.754230296413
1,B,,261,1,Zürich,2019,Ueberbaut,2919.2667775,235.411545709031
1,B,,261,1,Zürich,2019,Ueberbaut,5928.306602175,307.514661311652
1,B,,261,1,Zürich,2019,Ueberbaut,7397.10685376,348.041980260601
1,B,,261,1,Zürich,2019,Ueberbaut,12452.50147312,479.770478972242
1,TR,,261,11,Zürich,2019,Technischer Rest,14390.1768633,637.357607818369
1,B,,261,1,Zürich,2019,Ueberbaut,5100.86638535,290.239235712704
1,B,,261,1,Zürich,2019,Ueberbaut,2562.350274,361.396817264627
1,B,,261,1,Zürich,2019,Ueberbaut,3027.96135283,297.791375862323
1,B,,261,1,Zürich,2019,Ueberbaut,5874.11745065,345.038654023753
1,B,,261,1,Zürich,2019,Ueberbaut,1876.5500857,179.332249491275
1,B,,261,1,Zürich,2019,Ueberbaut,3090.97347565,317.991583783828
1,B,,261,1,Zürich,2019,Ueberbaut,5749.7712404,1006.14884010098
1,B,,261,1,Zürich,2019,Ueberbaut,948.70564487,267.712007794588
1,B,,261,1,Zürich,2019,Ueberbaut,1837.60685207,181.279320452802
1,B,,261,1,Zürich,2019,Ueberbaut,6125.84613975,324.962803848064
1,S,,261,2,Zürich,2019,Sofort baureif,1493.25185243,157.451057640908
1,B,,261,1,Zürich,2019,Ueberbaut,139.365518,55.7276469375522
1,B,,261,1,Zürich,2019,Ueberbaut,11034.042256185,836.419673095117
1,S,,261,2,Zürich,2019,Sofort baureif,544.19363284,98.1152908369434
1,B,,261,1,Zürich,2019,Ueberbaut,15653.647404605,614.253394774475
1,TR,,261,11,Zürich,2019,Technischer Rest,5946.6213156125,771.797290813651
1,TR,,261,11,Zürich,2019,Technischer Rest,1978.34416008,324.197729649492
1,S,,261,2,Zürich,2019,Sofort baureif,26.244463505,32.7212534860863
1,B,,261,1,Zürich,2019,Ueberbaut,2129.149274,220.99573715388
1,B,,261,1,Zürich,2019,Ueberbaut,4767.29052662,284.685915308621
1,B,,261,1,Zürich,2019,Ueberbaut,8583.226479195,542.394897779064
1,B,,261,1,Zürich,2019,Ueberbaut,245520.971714205,4214.43632767302
1,S,,261,2,Zürich,2019,Sofort baureif,3698.88787694,249.150472685166
1,B,,261,1,Zürich,2019,Ueberbaut,14239.90928456,558.480479241285
1,B,,261,1,Zürich,2019,Ueberbaut,25941.70910535,644.809818216092
1,TR,,261,11,Zürich,2019,Technischer Rest,20876.08220741,582.118742844847
1,B,,261,1,Zürich,2019,Ueberbaut,31417.433343455,845.036758332227
1,B,,261,1,Zürich,2019,Ueberbaut,4941.2767995,340.474089050401
1,S,,261,2,Zürich,2019,Sofort baureif,1719.558488645,158.406069189156
1,B,,261,1,Zürich,2019,Ueberbaut,8890.90397996,480.168162816368
1,B,,261,1,Zürich,2019,Ueberbaut,4701.156686285,301.603829090596
1,B,,261,1,Zürich,2019,Ueberbaut,2156.75292791,200.488102299495
1,TR,,261,11,Zürich,2019,Technischer Rest,6873.73056549,871.842574260128
1,B,,261,1,Zürich,2019,Ueberbaut,30044.46496686,832.119424107664
1,B,,261,1,Zürich,2019,Ueberbaut,7002.76094805,349.219065832563
1,B,,261,1,Zürich,2019,Ueberbaut,4604.7965015,279.653779722693
1,B,,261,1,Zürich,2019,Ueberbaut,1795.17939289,244.946824615517
1,B,,261,1,Zürich,2019,Ueberbaut,3287.989578325,390.592667641391
1,S,,261,2,Zürich,2019,Sofort baureif,472.582939745,103.778255355974
1,B,,261,1,Zürich,2019,Ueberbaut,2635.35106,209.965494926523
1,TR,,261,11,Zürich,2019,Technischer Rest,2100.4408275,511.563221584713
1,TR,,261,11,Zürich,2019,Technischer Rest,3844.9656165,367.806036696898
1,B,,261,1,Zürich,2019,Ueberbaut,119423.28900459,1987.26926952891
1,B,,261,1,Zürich,2019,Ueberbaut,22830.648742905,778.828538014016
1,B,,261,1,Zürich,2019,Ueberbaut,5931.54512015,369.248667033386
1,B,,261,1,Zürich,2019,Ueberbaut,30.4267005,33.3805124002846
1,B,,261,1,Zürich,2019,Ueberbaut,41268.876130675,1416.01805024478
1,B,,261,1,Zürich,2019,Ueberbaut,3990.77622771,267.232821515861
1,B,,261,1,Zürich,2019,Ueberbaut,35214.50654248,919.832857423387
1,B,,261,1,Zürich,2019,Ueberbaut,575.8940357,146.527681493222
1,S,,261,2,Zürich,2019,Sofort baureif,308.150078505,71.0982305569041
1,B,,261,1,Zürich,2019,Ueberbaut,4543.35204342,324.770912179994
1,B,,261,1,Zürich,2019,Ueberbaut,1115.13098444,147.709439180534
1,TR,,261,11,Zürich,2019,Technischer Rest,6752.64903992,379.532860535016
1,TR,,261,11,Zürich,2019,Technischer Rest,8490.743294,404.27885585962
1,S,,261,2,Zürich,2019,Sofort baureif,919.196724605,126.931459875581
1,S,,261,2,Zürich,2019,Sofort baureif,876.01591035,134.103996616864
1,S,,261,2,Zürich,2019,Sofort baureif,248.372932225,64.7425546665348
1,TR,,261,11,Zürich,2019,Technischer Rest,1263.614544,194.388678378772
1,TR,,261,11,Zürich,2019,Technischer Rest,6916.700032,345.882284919094
1,B,,261,1,Zürich,2019,Ueberbaut,3731.85413502,254.080344836068
1,TR,,261,11,Zürich,2019,Technischer Rest,2802.436495605,492.4050988025
1,S,,261,2,Zürich,2019,Sofort baureif,1437.99297924,150.499876936251
1,B,,261,1,Zürich,2019,Ueberbaut,6786.599217135,492.425987140421
1,B,,261,1,Zürich,2019,Ueberbaut,16365.588971185,542.645014586579
1,B,,261,1,Zürich,2019,Ueberbaut,17200.352563275,662.105540515289
1,B,,261,1,Zürich,2019,Ueberbaut,182615.94580293,5459.90079200741
1,S,,261,2,Zürich,2019,Sofort baureif,1620.417301435,170.924079590745
1,S,,261,2,Zürich,2019,Sofort baureif,1231.191889925,158.297887657858
1,S,,261,2,Zürich,2019,Sofort baureif,684.264831375,107.535618520889
1,S,,261,2,Zürich,2019,Sofort baureif,2088.742653135,288.819291432403
1,B,,261,1,Zürich,2019,Ueberbaut,5847.092856115,477.30093308514
1,S,,261,2,Zürich,2019,Sofort baureif,532.856225065,94.755902971037
1,B,,261,1,Zürich,2019,Ueberbaut,33203.7937472,929.256731555464
1,B,,261,1,Zürich,2019,Ueberbaut,131340.945309775,2307.82089698164
