Date,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,SumCars
2012-01-25 10:00:00,2684205,1247127,409.0
2015-11-21 15:00:00,2684205,1247128,338.0
2020-06-24 10:00:00,2684206,1246647,431.0
2017-07-21 12:00:00,2684208,1246814,525.0
2019-11-20 13:00:00,2684208,1247130,362.0
2015-08-26 17:00:00,2684209,1246629,529.0
2019-05-09 11:00:00,2684209,1252521,472.0
2014-07-03 17:00:00,2684210,1246628,525.0
2018-03-14 09:00:00,2684210,1246815,477.0
2015-11-08 01:00:00,2684210,1246817,198.0
2014-10-08 14:00:00,2684211,1246821,536.0
2014-03-12 18:00:00,2684211,1252575,484.0
2017-08-19 13:00:00,2684214,1246616,410.0
2015-04-30 22:00:00,2684214,1246795,373.0
2018-12-14 09:00:00,2684215,1246617,475.0
2015-02-02 07:00:00,2684216,1246661,480.0
2017-06-22 16:00:00,2684218,1246614,666.0
2019-05-31 23:00:00,2684218,1246780,193.0
2017-01-25 08:00:00,2684219,1246793,539.0
2017-01-27 13:00:00,2684219,1246799,509.0
2018-03-08 08:00:00,2684219,1247129,567.0
2013-08-15 04:00:00,2684219,1252575,30.0
2017-12-08 05:00:00,2684220,1246612,156.0
2020-11-07 21:00:00,2684220,1246784,213.0
2018-08-28 09:00:00,2684220,1247137,445.0
2020-07-22 13:00:00,2684220,1247137,338.0
2020-12-06 22:00:00,2684221,1246775,125.0
2013-05-08 18:00:00,2684225,1246940,397.0
2019-10-11 14:00:00,2684226,1246754,438.0
2018-06-04 15:00:00,2684226,1246820,488.0
2015-10-28 11:00:00,2684227,1246754,525.0
2015-01-27 10:00:00,2684229,1246750,494.0
2012-04-10 17:00:00,2684229,1246752,575.0
2015-09-25 19:00:00,2684231,1246748,578.0
2020-09-24 14:00:00,2684235,1246830,536.0
2019-03-05 07:00:00,2684235,1247114,514.0
2017-02-16 13:00:00,2684235,1247115,332.0
2014-05-24 09:00:00,2684236,1246756,370.0
2019-11-27 07:00:00,2684237,1247115,468.0
2015-04-30 08:00:00,2684238,1246706,558.0
2015-07-02 08:00:00,2684238,1252720,738.0
2016-05-02 10:00:00,2684241,1246693,459.0
2017-02-28 19:00:00,2684242,1246694,474.0
2019-08-10 19:00:00,2684243,1246678,336.0
2015-03-09 12:00:00,2684243,1247115,356.0
2018-04-18 16:00:00,2684245,1246684,459.0
2016-09-20 12:00:00,2684245,1247114,357.0
2018-07-16 14:00:00,2684246,1246622,563.0
2013-04-15 13:00:00,2684246,1246954,423.0
2014-06-14 15:00:00,2684246,1247033,342.0
2014-01-18 12:00:00,2684247,1246629,416.0
2020-10-19 19:00:00,2684249,1246624,420.0
2020-01-29 19:00:00,2684251,1247073,235.0
2020-10-23 10:00:00,2684251,1247083,481.0
2018-12-16 17:00:00,2684253,1246664,434.0
2018-10-05 16:00:00,2684253,1252640,618.0
2016-05-28 09:00:00,2684255,1246661,326.0
2016-05-04 08:00:00,2684256,1246660,491.0
2017-12-01 10:00:00,2684259,1246649,500.0
2016-11-21 17:00:00,2684259,1247019,400.0
2015-04-26 07:00:00,2684260,1246631,97.0
2016-07-25 13:00:00,2684262,1247084,252.0
2015-02-11 11:00:00,2684266,1252496,405.0
2017-09-07 10:00:00,2684270,1246624,505.0
2016-10-24 06:00:00,2684271,1252496,211.0
2013-08-03 12:00:00,2684279,1247080,205.0
2018-10-08 07:00:00,2684279,1252693,334.0
2014-12-21 13:00:00,2684283,1247148,309.0
2016-09-02 07:00:00,2684283,1252684,306.0
2015-05-11 10:00:00,2684283,1252692,321.0
2016-08-26 15:00:00,2684284,1252692,510.0
2020-05-27 18:00:00,2684284,1252692,513.0
2018-11-06 12:00:00,2684286,1247267,329.0
2020-10-27 22:00:00,2684287,1247269,74.0
2018-03-05 13:00:00,2684290,1247048,343.0
2017-09-25 15:00:00,2684290,1247105,383.0
2018-11-09 09:00:00,2684293,1246980,151.0
2017-08-02 08:00:00,2684293,1247128,362.0
2017-11-18 09:00:00,2684296,1247091,353.0
2018-06-28 15:00:00,2684301,1247106,376.0
2016-03-02 17:00:00,2684309,1246957,235.0
2017-05-17 15:00:00,2684311,1247098,397.0
2018-09-14 08:00:00,2684312,1252686,399.0
2015-06-17 20:00:00,2684313,1247280,221.0
2019-03-22 08:00:00,2684318,1252668,382.0
2015-07-09 19:00:00,2684322,1252681,351.0
2014-11-04 15:00:00,2684328,1247099,404.0
2019-08-28 06:00:00,2684328,1252715,584.0
2013-12-31 16:00:00,2684331,1246991,191.0
2012-02-03 14:00:00,2684332,1252699,350.0
2020-11-16 18:00:00,2684334,1252672,481.0
2018-09-20 17:00:00,2684341,1247097,417.0
2019-12-17 16:00:00,2684342,1247112,458.0
2012-04-23 08:00:00,2684345,1246974,151.0
2016-10-14 14:00:00,2684346,1246818,453.0
2017-06-02 16:00:00,2684346,1246819,489.0
2017-04-03 15:00:00,2684347,1246818,492.0
2016-10-25 12:00:00,2684347,1246819,451.0
2017-04-20 13:00:00,2684347,1246820,507.0
2017-05-24 10:00:00,2684348,1246818,521.0
2017-08-10 09:00:00,2684348,1246818,407.0
2017-01-12 09:00:00,2684348,1246820,491.0
2017-03-13 15:00:00,2684350,1246912,418.0
2019-04-17 22:00:00,2684351,1247237,98.0
2020-02-05 22:00:00,2684354,1246908,152.0
2013-12-20 12:00:00,2684354,1246963,212.0
2017-09-21 15:00:00,2684355,1246797,499.0
2014-09-17 09:00:00,2684357,1247120,447.0
2018-03-07 17:00:00,2684361,1247122,438.0
2017-11-16 07:00:00,2684364,1246889,496.0
2020-08-05 19:00:00,2684365,1246895,288.0
2015-10-02 20:00:00,2684366,1246837,442.0
2014-04-04 18:00:00,2684366,1247129,400.0
2015-08-11 17:00:00,2684368,1246942,187.0
2018-04-08 18:00:00,2684369,1246946,134.0
2014-02-15 12:00:00,2684370,1246887,429.0
2017-12-01 17:00:00,2684370,1247132,466.0
2016-07-15 13:00:00,2684371,1247278,346.0
2012-11-08 15:00:00,2684372,1252656,490.0
2013-05-24 07:00:00,2684373,1247265,553.0
2017-05-28 19:00:00,2684375,1247123,405.0
2016-06-26 11:00:00,2684375,1247266,285.0
2016-06-07 22:00:00,2684377,1247076,68.0
2015-12-10 12:00:00,2684379,1247079,167.0
2013-06-21 22:00:00,2684379,1247113,143.0
2014-11-07 15:00:00,2684381,1245966,280.0
2018-10-19 18:00:00,2684382,1246758,475.0
2019-09-30 03:00:00,2684383,1247074,20.0
2020-01-23 18:00:00,2684390,1247095,334.0
2018-05-22 11:00:00,2684394,1246749,481.0
2020-07-13 14:00:00,2684398,1247092,172.0
2015-12-19 23:00:00,2684399,1247084,121.0
2017-09-22 09:00:00,2684401,1247137,440.0
2015-02-16 18:00:00,2684403,1247084,178.0
2017-09-22 09:00:00,2684404,1247139,440.0
2018-04-29 08:00:00,2684405,1247081,30.0
2020-06-16 21:00:00,2684405,1247081,18.0
2015-09-25 09:00:00,2684406,1246955,137.0
2013-09-02 12:00:00,2684406,1247081,121.0
2017-01-28 14:00:00,2684407,1246956,147.0
2014-04-10 22:00:00,2684407,1247080,71.0
2019-11-19 17:00:00,2684407,1247147,383.0
2020-11-18 19:00:00,2684408,1245861,146.0
2013-07-10 18:00:00,2684408,1246954,203.0
2014-03-25 13:00:00,2684408,1246954,191.0
2016-12-17 12:00:00,2684408,1246954,171.0
2020-03-16 11:00:00,2684412,1247150,365.0
2020-08-28 11:00:00,2684413,1247206,415.0
2019-03-10 12:00:00,2684414,1246944,135.0
2016-08-22 18:00:00,2684415,1247063,197.0
2014-03-25 03:00:00,2684415,1247206,11.0
2019-05-20 14:00:00,2684417,1247154,380.0
2015-06-25 07:00:00,2684418,1245861,301.0
2018-03-15 20:00:00,2684418,1246941,151.0
2020-03-25 08:00:00,2684419,1247202,283.0
2015-02-27 12:00:00,2684419,1252639,341.0
2012-06-19 17:00:00,2684420,1247209,521.0
2016-09-08 20:00:00,2684422,1247156,180.0
2015-03-17 12:00:00,2684423,1247093,163.0
2018-07-03 07:00:00,2684424,1247059,127.0
2015-02-18 12:00:00,2684426,1247094,143.0
2014-07-14 07:00:00,2684427,1247183,0.0
2020-10-01 08:00:00,2684428,1247278,458.0
2018-06-19 16:00:00,2684429,1247164,426.0
2019-02-15 14:00:00,2684429,1247197,323.0
2015-09-05 02:00:00,2684431,1247091,18.0
2019-09-15 15:00:00,2684432,1246974,112.0
2018-09-03 12:00:00,2684441,1247103,146.0
2013-03-07 20:00:00,2684441,1247175,185.0
2013-03-18 18:00:00,2684443,1246908,260.0
2015-06-24 22:00:00,2684443,1246908,98.0
2020-11-23 10:00:00,2684443,1247178,334.0
2020-01-14 07:00:00,2684444,1247173,534.0
2020-12-16 07:00:00,2684444,1247179,373.0
2019-04-12 10:00:00,2684447,1247175,448.0
2014-01-07 08:00:00,2684450,1247035,132.0
2013-05-24 09:00:00,2684450,1247163,487.0
2019-05-23 12:00:00,2684452,1247163,359.0
2019-06-27 09:00:00,2684454,1247160,443.0
2019-01-24 12:00:00,2684456,1245875,96.0
2015-11-07 11:00:00,2684456,1252601,341.0
2019-04-13 13:00:00,2684461,1246894,175.0
2017-11-22 17:00:00,2684465,1246995,185.0
2015-10-03 18:00:00,2684466,1246996,141.0
2016-08-17 18:00:00,2684466,1247187,322.0
2012-10-22 07:00:00,2684467,1246997,147.0
2012-11-09 07:00:00,2684467,1246998,161.0
2019-03-11 07:00:00,2684468,1247006,135.0
2017-12-19 13:00:00,2684470,1247144,167.0
2012-08-03 15:00:00,2684471,1247198,307.0
2016-03-17 10:00:00,2684472,1247199,429.0
2017-03-22 12:00:00,2684473,1247202,442.0
2016-11-18 15:00:00,2684476,1247244,379.0
2017-01-10 15:00:00,2684480,1245887,118.0
2018-02-27 08:00:00,2684480,1247200,602.0
2017-09-27 10:00:00,2684481,1247102,175.0
2017-11-21 22:00:00,2684482,1245887,43.0
2017-09-11 19:00:00,2684482,1245888,89.0
2019-03-26 00:00:00,2684485,1246125,7.0
2017-03-02 07:00:00,2684485,1247096,133.0
2016-08-29 07:00:00,2684485,1247100,153.0
2016-02-15 15:00:00,2684486,1245892,93.0
2012-08-23 08:00:00,2684486,1247101,137.0
2014-06-30 18:00:00,2684487,1247101,267.0
2014-05-14 08:00:00,2684487,1247102,146.0
2015-12-18 18:00:00,2684489,1247101,235.0
2018-01-11 16:00:00,2684489,1247102,185.0
2013-08-21 16:00:00,2684490,1246973,196.0
2015-06-15 15:00:00,2684491,1246134,312.0
2014-05-31 18:00:00,2684491,1246971,174.0
2019-04-24 08:00:00,2684492,1246131,187.0
2013-12-08 21:00:00,2684492,1246970,139.0
2015-07-14 08:00:00,2684495,1245923,287.0
2015-06-22 23:00:00,2684497,1245927,44.0
2015-06-18 14:00:00,2684497,1245936,269.0
2019-06-22 11:00:00,2684498,1245931,196.0
2020-01-17 21:00:00,2684499,1245912,37.0
2013-09-25 06:00:00,2684499,1247207,244.0
2012-07-05 14:00:00,2684500,1245938,279.0
2015-04-24 17:00:00,2684500,1246050,328.0
2016-05-27 16:00:00,2684505,1247092,188.0
2020-06-03 12:00:00,2684506,1247079,177.0
2020-02-28 10:00:00,2684516,1245944,221.0
2014-01-12 00:00:00,2684518,1246055,66.0
2014-10-30 16:00:00,2684519,1246037,331.0
2017-10-04 20:00:00,2684523,1245948,112.0
2012-12-12 17:00:00,2684527,1247774,592.0
2016-03-28 13:00:00,2684529,1246023,187.0
2018-11-07 08:00:00,2684529,1246023,232.0
2012-07-28 02:00:00,2684533,1245983,13.0
2014-05-27 07:00:00,2684534,1245987,377.0
2013-12-11 11:00:00,2684535,1245945,182.0
2020-08-27 08:00:00,2684535,1246029,209.0
2017-03-01 08:00:00,2684536,1245844,189.0
2018-03-29 17:00:00,2684536,1245851,131.0
2019-07-04 18:00:00,2684536,1247773,520.0
2012-03-27 09:00:00,2684538,1246006,265.0
2013-01-17 19:00:00,2684539,1247702,386.0
2015-09-22 14:00:00,2684542,1246022,304.0
2017-11-21 08:00:00,2684542,1247703,619.0
2019-09-24 20:00:00,2684542,1247781,156.0
2015-06-19 13:00:00,2684545,1245999,279.0
2020-07-08 08:00:00,2684546,1247044,137.0
2018-03-07 18:00:00,2684552,1246009,270.0
2019-03-27 14:00:00,2684552,1246011,270.0
2017-11-04 12:00:00,2684554,1245807,120.0
2020-11-24 09:00:00,2684555,1247130,144.0
2014-08-05 10:00:00,2684560,1247779,253.0
2019-09-19 10:00:00,2684562,1247873,408.0
2016-05-18 10:00:00,2684573,1247034,166.0
2018-06-01 09:00:00,2684574,1245767,116.0
2015-12-21 18:00:00,2684574,1245971,102.0
2018-05-16 11:00:00,2684575,1246172,244.0
2018-08-24 18:00:00,2684576,1247093,209.0
2012-02-18 11:00:00,2684580,1246018,201.0
2012-12-14 12:00:00,2684581,1245956,219.0
2012-06-22 14:00:00,2684589,1245930,120.0
2015-01-27 14:00:00,2684593,1247866,366.0
2016-10-01 09:00:00,2684594,1247865,264.0
2020-09-06 18:00:00,2684597,1245931,62.0
2015-04-15 20:00:00,2684602,1247740,261.0
2014-01-10 18:00:00,2684604,1247817,454.0
2012-05-21 17:00:00,2684612,1245912,0.0
2018-07-22 15:00:00,2684613,1246034,60.0
2019-04-17 12:00:00,2684613,1246034,183.0
2016-01-22 08:00:00,2684619,1245882,153.0
2016-04-14 12:00:00,2684619,1245883,96.0
2016-12-26 13:00:00,2684620,1245890,67.0
2016-10-04 18:00:00,2684621,1247826,468.0
2016-07-27 21:00:00,2684621,1247845,121.0
2019-01-24 09:00:00,2684622,1247830,376.0
2017-08-09 07:00:00,2684622,1247850,380.0
2016-02-27 21:00:00,2684623,1247869,115.0
2020-03-30 12:00:00,2684624,1247843,212.0
2016-01-25 08:00:00,2684625,1245879,167.0
2012-08-29 06:00:00,2684625,1247842,211.0
2014-07-11 12:00:00,2684626,1247847,391.0
2018-10-23 22:00:00,2684628,1247853,112.0
2016-12-12 14:00:00,2684628,1247878,391.0
2019-01-05 03:00:00,2684630,1245875,6.0
2017-06-16 09:00:00,2684631,1246044,215.0
2016-02-02 07:00:00,2684631,1247760,469.0
2019-11-03 11:00:00,2684635,1247844,204.0
2012-09-05 07:00:00,2684637,1245859,159.0
2018-05-28 18:00:00,2684642,1247839,728.0
2015-12-12 21:00:00,2684645,1247840,143.0
2017-07-11 14:00:00,2684646,1247889,428.0
2016-06-13 19:00:00,2684648,1247819,280.0
2018-04-16 11:00:00,2684649,1247817,463.0
2020-09-14 15:00:00,2684649,1247820,345.0
2017-04-05 11:00:00,2684649,1247836,454.0
2020-02-19 17:00:00,2684649,1247836,392.0
2013-08-14 00:00:00,2684650,1247817,31.0
2018-05-02 12:00:00,2684651,1247824,362.0
2017-04-05 13:00:00,2684652,1247918,423.0
2016-04-04 12:00:00,2684653,1247833,340.0
2020-01-26 08:00:00,2684654,1247805,46.0
2019-07-21 05:00:00,2684656,1247848,32.0
2015-07-30 10:00:00,2684656,1247850,379.0
2018-11-02 15:00:00,2684656,1247850,465.0
2013-01-11 17:00:00,2684656,1247930,508.0
2019-07-03 06:00:00,2684656,1247931,205.0
2019-12-03 10:00:00,2684657,1247851,327.0
2016-01-04 16:00:00,2684657,1247852,437.0
2015-04-06 15:00:00,2684657,1247925,364.0
2020-10-09 11:00:00,2684658,1245818,78.0
2012-09-13 21:00:00,2684658,1247851,138.0
2019-10-08 06:00:00,2684658,1247851,149.0
2017-09-03 23:00:00,2684658,1247852,41.0
2017-02-16 23:00:00,2684658,1247853,68.0
2015-01-25 04:00:00,2684658,1247920,19.0
2013-10-03 10:00:00,2684659,1247826,413.0
2017-05-04 10:00:00,2684659,1247850,422.0
2017-03-01 19:00:00,2684659,1247853,306.0
2014-03-03 17:00:00,2684659,1247854,556.0
2019-05-27 10:00:00,2684659,1247929,341.0
2014-10-17 23:00:00,2684660,1247853,71.0
2017-08-18 22:00:00,2684660,1247853,96.0
2019-06-26 18:00:00,2684660,1247927,534.0
2015-03-09 21:00:00,2684661,1247855,124.0
2014-11-01 00:00:00,2684662,1245810,28.0
2020-09-28 07:00:00,2684662,1247853,352.0
2016-09-12 00:00:00,2684663,1245808,11.0
2017-07-28 16:00:00,2684665,1247842,407.0
2020-02-04 18:00:00,2684666,1246060,136.0
2012-10-15 06:00:00,2684669,1247931,205.0
2016-08-12 18:00:00,2684671,1247813,311.0
2019-12-11 13:00:00,2684672,1247814,348.0
2020-01-22 11:00:00,2684676,1247590,238.0
2016-01-15 15:00:00,2684678,1247814,450.0
2016-01-04 08:00:00,2684678,1247928,420.0
2016-05-04 15:00:00,2684678,1247929,410.0
2012-02-18 15:00:00,2684679,1247902,320.0
2014-09-03 18:00:00,2684679,1247928,400.0
2016-07-10 10:00:00,2684680,1247803,200.0
2018-01-26 15:00:00,2684680,1247804,550.0
2020-10-22 12:00:00,2684680,1247874,348.0
2019-02-11 11:00:00,2684680,1247878,322.0
2018-05-23 17:00:00,2684683,1247925,668.0
2020-05-03 12:00:00,2684687,1247892,249.0
2019-02-17 13:00:00,2684688,1247797,210.0
2016-09-21 10:00:00,2684689,1247907,401.0
2020-12-18 12:00:00,2684693,1247793,479.0
2019-02-08 18:00:00,2684695,1247786,382.0
2020-01-14 10:00:00,2684697,1247788,349.0
2018-09-26 12:00:00,2684698,1251810,347.0
2016-12-10 11:00:00,2684701,1247912,382.0
2016-02-09 11:00:00,2684703,1247921,395.0
2020-11-04 07:00:00,2684706,1245971,201.0
2018-06-23 14:00:00,2684713,1247769,307.0
2020-11-10 16:00:00,2684714,1247772,570.0
2012-10-25 16:00:00,2684714,1247776,568.0
2017-09-12 22:00:00,2684714,1247778,58.0
2019-06-18 06:00:00,2684716,1247764,337.0
2017-11-03 12:00:00,2684717,1247773,439.0
2016-04-15 22:00:00,2684718,1247772,271.0
2013-07-24 14:00:00,2684718,1247952,343.0
2017-01-17 21:00:00,2684719,1247769,103.0
2018-10-25 15:00:00,2684720,1247776,418.0
2012-03-01 15:00:00,2684732,1247783,523.0
2019-07-16 11:00:00,2684733,1247731,271.0
2017-01-01 08:00:00,2684736,1251762,22.0
2018-06-12 08:00:00,2684741,1247777,501.0
2018-06-18 08:00:00,2684742,1247930,445.0
2018-06-03 12:00:00,2684745,1247685,249.0
2018-09-26 06:00:00,2684751,1251808,207.0
2018-11-27 18:00:00,2684752,1247695,374.0
2015-01-24 17:00:00,2684754,1245003,928.0
2020-10-05 11:00:00,2684761,1247930,308.0
2014-03-11 06:00:00,2684764,1247774,196.0
2019-06-27 07:00:00,2684767,1251728,495.0
2017-05-24 08:00:00,2684770,1247928,513.0
2019-03-22 16:00:00,2684771,1251813,388.0
2020-02-01 08:00:00,2684772,1244996,290.0
2017-08-17 19:00:00,2684773,1244976,960.0
2015-12-28 18:00:00,2684775,1244977,804.0
2013-05-08 16:00:00,2684775,1247635,538.0
2020-11-25 11:00:00,2684775,1251814,203.0
2013-11-20 21:00:00,2684776,1244973,682.0
2019-08-05 08:00:00,2684777,1244986,552.0
2019-12-09 16:00:00,2684777,1247774,573.0
2019-01-10 10:00:00,2684780,1247772,315.0
2015-05-24 15:00:00,2684784,1244993,625.0
2018-10-23 20:00:00,2684784,1251774,133.0
2018-01-05 11:00:00,2684785,1251773,161.0
2014-09-27 08:00:00,2684786,1244953,322.0
2015-09-29 08:00:00,2684787,1244987,647.0
2017-12-28 13:00:00,2684788,1251783,152.0
2016-11-21 17:00:00,2684790,1244960,1435.0
2013-03-18 09:00:00,2684790,1244964,611.0
2020-01-24 18:00:00,2684790,1251769,310.0
2019-12-16 01:00:00,2684793,1244983,32.0
2017-11-21 17:00:00,2684797,1251725,369.0
2018-01-23 12:00:00,2684798,1244969,692.0
2019-11-05 23:00:00,2684799,1247570,56.0
2018-03-19 09:00:00,2684801,1244969,590.0
2015-11-25 07:00:00,2684801,1247582,579.0
2017-05-15 17:00:00,2684801,1247583,479.0
2020-08-14 06:00:00,2684802,1244952,413.0
2018-04-07 13:00:00,2684803,1251814,177.0
2013-07-05 12:00:00,2684804,1247575,531.0
2020-09-21 00:00:00,2684805,1244951,64.0
2016-01-31 03:00:00,2684805,1251724,18.0
2018-10-16 10:00:00,2684809,1244979,622.0
2019-07-31 17:00:00,2684810,1244968,1171.0
2012-09-29 14:00:00,2684813,1247782,348.0
2016-09-01 17:00:00,2684814,1244925,1394.0
2017-04-10 17:00:00,2684815,1244966,1537.0
2013-03-03 08:00:00,2684816,1244954,149.0
2020-04-16 12:00:00,2684816,1251811,157.0
2016-12-30 17:00:00,2684817,1244915,831.0
2020-12-12 22:00:00,2684817,1244916,235.0
2018-03-06 11:00:00,2684817,1244954,705.0
2018-09-20 15:00:00,2684819,1244904,988.0
2020-09-15 18:00:00,2684819,1244918,1372.0
2016-02-13 18:00:00,2684820,1251748,165.0
2018-07-06 11:00:00,2684823,1247892,439.0
2017-08-26 08:00:00,2684825,1244939,328.0
2018-10-11 19:00:00,2684825,1251777,171.0
2018-05-25 07:00:00,2684826,1244898,706.0
2014-04-22 16:00:00,2684826,1244940,989.0
2014-11-07 13:00:00,2684828,1244945,834.0
2020-09-12 11:00:00,2684828,1251757,370.0
2019-06-26 18:00:00,2684830,1244913,1386.0
2018-04-27 09:00:00,2684830,1244930,616.0
2019-04-03 09:00:00,2684830,1244930,664.0
2019-05-24 11:00:00,2684830,1244936,847.0
2018-11-18 13:00:00,2684831,1244938,664.0
2016-11-02 20:00:00,2684831,1247888,157.0
2018-03-29 15:00:00,2684834,1244912,1117.0
2017-05-14 09:00:00,2684834,1244939,319.0
2018-10-24 17:00:00,2684839,1244932,1523.0
2019-01-16 16:00:00,2684839,1251728,349.0
2016-04-06 08:00:00,2684841,1251812,292.0
2020-06-30 14:00:00,2684843,1244919,977.0
2019-06-21 13:00:00,2684845,1244916,806.0
2014-09-23 14:00:00,2684846,1247874,390.0
2020-01-03 10:00:00,2684847,1244905,396.0
2019-05-22 18:00:00,2684847,1244920,1413.0
2016-12-13 17:00:00,2684847,1244925,1531.0
2019-11-23 17:00:00,2684850,1251816,390.0
2012-06-25 11:00:00,2684859,1245011,666.0
2016-04-04 18:00:00,2684860,1245033,1408.0
2017-08-18 10:00:00,2684869,1251755,136.0
2016-06-17 11:00:00,2684870,1251724,144.0
2018-05-21 17:00:00,2684870,1251847,110.0
2018-03-05 12:00:00,2684872,1251843,143.0
2017-06-14 07:00:00,2684873,1251835,334.0
2017-05-18 11:00:00,2684874,1244984,785.0
2017-09-27 15:00:00,2684874,1247688,438.0
2020-02-19 19:00:00,2684874,1251726,148.0
2016-09-29 18:00:00,2684874,1251804,252.0
2020-05-22 14:00:00,2684875,1251724,200.0
2017-03-31 18:00:00,2684875,1251726,191.0
2017-11-08 18:00:00,2684875,1251800,267.0
2015-03-08 12:00:00,2684876,1247855,233.0
2017-06-24 18:00:00,2684878,1251726,131.0
2016-03-19 09:00:00,2684881,1244970,508.0
2020-11-16 14:00:00,2684881,1251726,184.0
2018-08-07 15:00:00,2684882,1244832,618.0
2017-09-21 14:00:00,2684884,1244970,879.0
2020-01-22 18:00:00,2684886,1244859,1422.0
2015-08-27 08:00:00,2684886,1244963,611.0
2020-08-25 20:00:00,2684887,1251728,120.0
2020-02-02 16:00:00,2684889,1244963,739.0
2019-07-21 18:00:00,2684890,1244867,253.0
2018-06-12 16:00:00,2684891,1244960,1212.0
2016-11-01 11:00:00,2684892,1244879,774.0
2019-10-04 16:00:00,2684898,1244851,1187.0
2017-03-11 17:00:00,2684900,1244818,676.0
2020-12-22 06:00:00,2684900,1247844,123.0
2013-11-06 17:00:00,2684902,1244788,870.0
2013-10-13 10:00:00,2684907,1247793,162.0
2017-10-01 11:00:00,2684907,1251664,99.0
2019-01-02 19:00:00,2684907,1251730,96.0
2013-04-09 12:00:00,2684909,1247718,395.0
2016-02-17 08:00:00,2684912,1244921,614.0
2017-07-03 18:00:00,2684913,1244770,704.0
2019-08-23 10:00:00,2684913,1244789,892.0
2017-11-23 14:00:00,2684913,1251634,35.0
2012-03-01 18:00:00,2684914,1244922,1460.0
2013-04-13 14:00:00,2684915,1244767,995.0
2015-05-04 07:00:00,2684920,1244777,1436.0
2017-05-22 19:00:00,2684920,1251620,123.0
2014-04-02 07:00:00,2684921,1244779,1437.0
2019-06-27 14:00:00,2684922,1244775,715.0
2019-09-06 19:00:00,2684923,1251864,148.0
2020-05-15 07:00:00,2684924,1244778,1306.0
2017-04-08 09:00:00,2684929,1251616,119.0
2016-03-31 16:00:00,2684930,1244735,832.0
2019-07-24 15:00:00,2684931,1244767,608.0
2020-06-02 09:00:00,2684932,1244721,1000.0
2018-02-17 22:00:00,2684932,1251593,83.0
2018-01-23 06:00:00,2684933,1244769,1054.0
2019-04-15 13:00:00,2684933,1244894,796.0
2019-07-18 09:00:00,2684934,1244759,861.0
2012-03-31 16:00:00,2684935,1244769,738.0
2017-09-24 11:00:00,2684936,1244700,605.0
2019-04-12 07:00:00,2684936,1244755,1409.0
2012-10-15 15:00:00,2684936,1244889,758.0
2012-09-05 06:00:00,2684941,1244703,961.0
2015-12-02 11:00:00,2684944,1244749,898.0
2019-04-24 12:00:00,2684945,1244874,691.0
2017-07-10 12:00:00,2684945,1244986,704.0
2019-01-16 16:00:00,2684946,1244866,811.0
2018-03-12 14:00:00,2684947,1244865,742.0
2018-12-21 22:00:00,2684948,1251567,78.0
2013-02-27 09:00:00,2684951,1244865,1091.0
2019-09-20 16:00:00,2684954,1251866,267.0
2015-01-13 16:00:00,2684960,1244675,753.0
2016-12-20 06:00:00,2684962,1244669,996.0
2018-03-01 13:00:00,2684972,1251733,135.0
2017-07-24 02:00:00,2684977,1244749,19.0
2012-09-21 18:00:00,2684984,1244798,776.0
2017-05-07 12:00:00,2684987,1244826,647.0
2019-04-06 14:00:00,2684989,1244635,759.0
2016-07-06 12:00:00,2684990,1244822,746.0
2017-11-11 17:00:00,2684991,1251649,167.0
2020-02-08 18:00:00,2684992,1244803,945.0
2019-12-04 11:00:00,2685000,1244663,1183.0
2020-04-18 12:00:00,2685002,1244706,991.0
2017-06-12 07:00:00,2685013,1244770,1552.0
2018-03-01 07:00:00,2685017,1244845,1176.0
2019-10-14 08:00:00,2685019,1244641,0.0
2020-10-30 17:00:00,2685036,1244734,797.0
2017-05-22 18:00:00,2685037,1244860,628.0
2019-08-17 02:00:00,2685041,1251654,24.0
2016-05-04 06:00:00,2685061,1244871,848.0
2018-08-23 14:00:00,2685068,1244878,832.0
2015-11-15 10:00:00,2685188,1251646,1624.0
2014-08-23 17:00:00,2685206,1251721,2669.0
2013-11-16 12:00:00,2685210,1251742,2457.0
2017-05-23 09:00:00,2685249,1251717,2766.0
2016-08-22 15:00:00,2685261,1251528,2953.0
2017-06-10 14:00:00,2685289,1251651,2340.0
2013-07-01 06:00:00,2685294,1251586,3132.0
2018-08-29 18:00:00,2685295,1251587,2601.0
2017-11-24 06:00:00,2685295,1251589,3315.0
2018-09-26 08:00:00,2685296,1251585,2616.0
2015-08-10 06:00:00,2685297,1251586,3246.0
2012-08-28 22:00:00,2685304,1251578,1228.0
2017-03-16 16:00:00,2685308,1251580,3910.0
2012-03-17 04:00:00,2685320,1251586,553.0
2015-09-04 07:00:00,2685327,1251624,2829.0
2014-01-14 18:00:00,2685327,1251626,2448.0
2016-10-11 16:00:00,2685328,1251624,2596.0
2014-06-25 07:00:00,2685332,1251694,2591.0
2018-10-05 23:00:00,2685335,1251636,1242.0
2017-12-13 13:00:00,2685335,1251642,2860.0
2016-12-22 13:00:00,2685336,1251637,2796.0
2015-12-16 19:00:00,2685336,1251638,2210.0
2017-03-30 21:00:00,2685336,1251638,1625.0
2014-12-01 13:00:00,2685336,1251639,2551.0
2015-01-13 10:00:00,2685336,1251639,2192.0
2014-11-27 12:00:00,2685336,1251641,2298.0
2014-08-26 16:00:00,2685337,1251635,2428.0
